training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
19.527271,-0.8706503,-9.4074,0.5139731,1.0,4.9569793,3.4779606,-0.10472201,-3.0713284,10.38879,-11.714961,386.52197,4.4002247,0.89369076,-2.3399858,0.23662175,16.936235,-2.4063466,-9.337704,0.496549,1.0,10.009874,2.17423,-1.7713969,-5.117222,3.9545512,-1.1845615,-4.338557,2.318022,0.006640308094024658,33.20154309272766,1
25.645615,-0.64395607,-8.2975645,0.23651415,1.0,1.5660374,0.0,-13.669006,-23.156673,3.298803,-2.9396598,73.12067,1.5896263,-13.146696,-22.375486,0.101080954,17.867208,-0.8405254,-8.307856,0.23908693,1.0,1.6601346,0.0,-13.822315,-23.197613,1.3296007,-13.140741,-22.428946,0.082696676,0.1857068238735199,961.7356643676758,5000
15.389891,-0.89090025,-8.030587,0.1697698,1.0,2.7108903,0.0,-20.183302,-38.34796,6.865872,-6.248929,118.863365,0.89620084,-19.70702,-37.755665,0.091996975,15.816628,-0.7702981,-8.081201,0.18242311,1.0,4.619026,0.0,-20.343313,-38.477047,1.1155108,-19.89973,-37.849876,0.09295052,0.19253612747192383,1924.4163036346436,10000
16.48682,-0.7262765,-7.9563637,0.15121384,1.0,4.232428,0.0,-24.685377,-50.764664,12.013994,-13.746854,194.27934,0.973063,-24.206202,-50.21998,0.112330206,25.390697,-0.6492928,-7.99207,0.16014037,1.0,4.4063764,0.0,-25.18052,-50.731766,0.77639717,-24.763226,-50.234325,0.10645012,0.09645091404914856,2406.6708760261536,15000
19.285112,-0.65883493,-7.8839703,0.1331156,1.0,1.9567322,0.15500736,-26.028206,-60.112667,4.274906,-3.4311643,89.63314,0.98450536,-25.577663,-59.708267,0.12716702,25.204502,-0.5992535,-7.944044,0.1481339,1.0,1.9475938,0.0,-26.2325,-59.95266,1.1291656,-25.83472,-59.558346,0.14414313,0.0038227688789367674,2425.7847232818604,20000
36.377613,-0.5972202,-7.8763847,0.13121916,1.0,7.1192207,0.12180531,-27.40483,-66.88844,8.328231,-6.552513,134.37901,1.2963188,-26.981056,-66.55294,0.14756475,34.041416,-0.5535598,-7.944311,0.14820081,1.0,3.405746,0.0,-27.133335,-66.91556,1.5611,-26.710794,-66.565834,0.20314917,0.09984810347557067,2925.0252425670624,25000
18.039993,-0.71705943,-7.888229,0.13418022,1.0,6.9495144,0.0,-27.181877,-71.946754,8.672916,-7.366451,114.1613,0.907835,-26.730822,-71.53341,0.1400241,30.311913,-0.7143514,-7.894005,0.13562419,1.0,2.8315954,0.32629132,-28.079372,-71.55663,0.9736478,-27.68813,-71.25826,0.18005863,0.0036372347354888916,2943.2114202976227,30000
44.46331,-0.6772182,-7.85453,0.12575552,1.0,3.6894517,0.0,-27.666626,-75.34766,15.752866,-13.581294,201.0156,1.1857951,-27.271082,-74.937454,0.16122106,36.651108,-0.8322462,-7.861784,0.12756889,1.0,2.4941297,0.0,-27.260698,-75.5373,1.2189945,-26.873543,-75.29105,0.17607418,0.09399054298400879,3413.1641380786896,35000
22.492123,-0.8325943,-7.8540535,0.12563643,1.0,1.840634,0.0,-29.149109,-77.56208,8.1638975,-9.687193,129.5821,1.0649366,-28.733456,-77.377785,0.14315636,19.250916,-0.8339965,-7.8659396,0.12860796,1.0,2.314557,0.0,-28.018803,-77.78998,1.1064146,-27.565159,-77.56609,0.15999457,0.003862351322174072,3432.475898504257,40000
34.659504,-0.5392814,-7.8153515,0.11596085,1.0,2.0872636,0.21864176,-29.711697,-80.26299,7.014626,-4.593875,111.78173,1.2628862,-29.344645,-80.060646,0.14967537,23.385757,-0.6334857,-7.865732,0.12855601,1.0,2.6556058,0.0,-28.860167,-78.982056,1.2154871,-28.480526,-78.77286,0.16344535,0.096330584192276,3914.1288211345673,45000
