training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
298.56793;0.13461259;-9.772709;0.60530007;1.0;22.509228;-106.92274;1055.5688;483.09207;30.020538;17.710396;2.889766;106.97274;30.023296;10.0198145;0.015554685;1.0;-106.92274;483.1421;590.0648;247.22769;0.18904893;-9.668688;0.579295;1.0;484.67865;28.16615;16.111206;3.8869467;67.031296;25.988352;7.8845053;0.014239038;1.0003;-67.00139;484.72864;551.73004;0.0002343545219788811;26.03937005996704;0.065673195;0.010287631;0.07627424;0.24588338;0.6013797;0.18775268;0.29806915;0.30679938;1069.855;735.0281;1093.1354;1264.0347;232;1
81.31234;0.19705369;-8.998148;0.41166002;1.0;209.99977;-245.63023;1615.6904;263.05914;630.7103;254.10165;0.47114456;0.04569698;2.0767624;0.5868014;0.0017739544;818.425;3.5216987;303.98038;300.45868;84.62616;0.20257483;-9.00362;0.413028;1.0;260.57397;618.7412;256.5538;0.033541854;0.056480933;2.6702957;0.6063651;0.004187375;818.48975;-5.3045764;301.49847;306.80304;0.029347494490936644;3286.8688328266144;0.11804244;-0.00037592655;0.39236382;0.06657867;0.5717518;0.4097153;0.39809132;0.34089056;9981.414;169.79044;27836.684;404.79764;20;111112
81.78718;0.19765145;-8.944329;0.39820525;1.0;185.73656;-245.69682;1445.3076;251.12845;973.85394;275.4396;1.7068641;0.051897533;2.4577901;0.59445536;0.0053254142;809.93713;-1.536882;291.6253;293.1622;78.85675;0.19226262;-8.991236;0.40993217;1.0;259.8019;987.2319;264.98276;0.62471974;0.05190479;2.7301164;0.5968198;0.0048230244;809.93524;-1.5427561;300.29868;301.84143;0.022297226863705593;5764.336010694504;0.109536566;-0.0004017843;0.3559365;0.057841074;0.5633451;0.40494686;0.3962;0.34076;9583.838;187.49255;27748.166;428.21442;24;222223
72.90184;0.17035824;-8.98555;0.40851042;1.0;311.0229;-315.2556;1414.657;247.6175;1060.5063;283.2644;3.4959555;0.040703587;2.404935;0.5755177;0.0010992514;782.5382;7.274799;286.74442;279.4696;86.73848;0.17902519;-8.980101;0.40714815;1.0;244.0311;1067.7379;290.39868;0.45379758;0.054273143;2.2919216;0.63098377;0.0010297116;782.49457;-3.343711;283.15582;286.49954;0.021695367717735194;8174.9300174713135;0.115553364;-0.00012696219;0.37186226;0.055278637;0.53724;0.40711;0.40581936;0.34161186;11340.627;228.00502;30933.453;640.36755;26;333334
80.39218;0.17516258;-9.034882;0.42084336;1.0;173.84776;-148.03659;1011.945;236.72244;1249.3938;304.25848;4.638718;0.05201437;2.7228992;0.60520345;0.0011748647;775.7261;-1.5625983;275.50876;277.07135;86.51721;0.20333116;-9.004059;0.4131378;1.0;241.73477;1165.4363;300.30505;0.67429787;0.04906233;2.6059973;0.6095712;0.0028898623;775.70135;0.72735226;280.51984;279.79248;0.021621826521995895;10577.352787017822;0.11125072;0.0002627155;0.3688959;0.05293171;0.5214333;0.3983315;0.4042685;0.34095976;8919.576;198.1029;25596.451;342.48077;28;444445
77.43432;0.1880177;-8.949532;0.39950582;1.0;249.72516;-248.54103;1219.8446;245.91135;1181.4146;286.76746;1.8063885;0.05171541;3.0553422;0.5814003;0.0026982175;782.4573;-1.3422354;285.0342;286.37643;85.041504;0.21039256;-9.023977;0.41811734;1.0;243.73724;1176.5098;295.14954;0.33597907;0.05094685;2.1628232;0.6096008;0.0017568639;782.4614;-0.7408733;282.86032;283.6012;0.02167845103860233;12986.067166805267;0.116460755;9.126734e-05;0.366022;0.051394835;0.51753974;0.39623395;0.40672153;0.34132168;10251.295;247.51633;34396.504;493.5773;29;555556
94.029785;0.2331883;-8.970152;0.40466085;1.0;368.72064;-610.3901;2040.9932;246.9581;1293.9619;298.64764;1.5271941;0.059701335;2.556153;0.6282557;0.0015725435;769.79285;-7.4680176;285.44775;292.91577;77.074066;0.17023501;-9.021941;0.4176083;1.0;240.19664;1299.6301;307.30792;1.069652;0.058465198;2.7504404;0.59276605;0.0021469342;769.80023;-6.5165105;278.68665;285.20316;0.02165904483356914;15392.625300884247;0.10563369;0.00045277755;0.3558805;0.05095999;0.5030177;0.39647856;0.41054124;0.34133363;8930.167;281.88327;23372.533;674.3986;30;666667
89.57956;0.21385923;-9.0075245;0.41400415;1.0;121.51724;-206.43176;962.67816;251.54956;1340.8741;288.2585;1.9286536;0.061326247;2.8271844;0.63232154;0.0023381964;777.14044;-8.802084;290.4066;299.20868;81.77223;0.18618757;-9.027527;0.41900462;1.0;239.72975;1302.2288;303.98;0.89968306;0.051908318;2.338202;0.6052449;0.0008108124;777.15155;-1.4830517;278.5873;280.07037;0.02173794339312146;17807.949932813644;0.115754455;0.0002400341;0.3522578;0.050118335;0.52457786;0.39817926;0.4081872;0.3420576;8723.0;288.13;23567.682;678.18994;33;777778
85.908356;0.17160171;-9.006073;0.4136414;1.0;131.79872;-207.98306;927.16876;247.58295;1338.7756;293.72128;1.6694677;0.0612937;3.0333536;0.6311982;0.0018316947;767.3528;-8.66625;285.95056;294.61682;81.40141;0.18895844;-9.036644;0.4212838;1.0;240.77516;1315.7272;302.07245;0.15258178;0.055078;2.6401045;0.62326944;0.0033580014;767.4169;-3.8969421;279.146;283.04294;0.02153307161551676;20200.511055469513;0.12068297;0.00010777341;0.35400984;0.04928504;0.5090321;0.3973079;0.40739158;0.34125334;9706.67;292.8059;30907.387;714.5118;32;888889
83.78228;0.21592645;-8.998478;0.41174257;1.0;144.67584;-147.16937;1011.9479;249.38156;1415.1064;291.38754;0.8009169;0.047358077;2.7554784;0.6136626;0.0011959607;778.8194;2.0575814;288.32254;286.26495;82.84742;0.16681539;-9.035744;0.4210589;1.0;244.5485;1397.6342;296.77316;1.431569;0.05480659;2.5285265;0.6190498;0.002204652;778.81573;-3.7434473;283.4893;287.23273;0.02149678963829774;22589.040852546692;0.1243369;0.00034096904;0.3439821;0.051006738;0.5212445;0.3971243;0.4105952;0.3443526;9308.818;267.55554;27252.316;516.9236;33;1000000
