training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
20.094658;0.08588935;-5.072876;0.1912735;1.0;1.5081494;-1.5175608;67.76924;481.78723;29.30569;19.025036;6.0076456;1.5263491;11.465107;1.7768121;0.2473987;1.0;-1.4763491;481.83722;483.31357;24.339272;0.06435039;-5.0687046;0.18960492;1.0;477.83984;34.380146;23.005667;7.770334;1.6636624;8.114047;1.8933375;0.4020037;1.0003;-1.6141467;477.88986;479.504;0.00015612086554011602;17.346747636795044;0.060017575;0.0180073;0.08851838;0.3983462;0.9449738;0.5405249;0.15025492;0.33574086;128.57797;9.444993;118.88404;39.608154;243;1
40.20408;0.14760092;-4.639657;0.01798584;1.0;55.924797;-48.00648;1214.7935;248.23125;948.3429;286.81366;4.6986656;0.045233246;2.9345655;0.7155777;0.007192738;791.1448;3.7711933;287.78848;284.0173;38.99196;0.0927416;-4.642488;0.019118095;1.0;246.43044;916.9627;291.75626;2.0615778;0.12671472;4.3787727;0.7628137;0.015635908;791.2546;-60.70088;285.99316;346.69403;0.013391026072033458;1505.237048149109;0.060176287;0.004956061;0.14112747;0.14619672;0.5532412;0.37311688;0.40344965;0.34641635;5897.0195;19.397709;24564.406;47.180126;20;111112
37.396797;0.15411645;-4.6379914;0.017319528;1.0;33.099243;-35.17512;902.5293;229.57735;1055.2456;322.00244;3.2134726;0.03953126;3.0197601;0.72823536;0.0027377482;779.73615;8.162855;268.56415;260.4013;49.682816;0.16835694;-4.6489;0.021682883;1.0;228.39871;1094.2253;331.75684;2.1393638;0.72618186;14.121386;0.85828674;0.008016021;779.73987;-527.246;267.38574;794.6317;0.011554252426397125;2789.041593313217;0.049689513;0.002739298;0.12417618;0.14384319;0.5178252;0.38572827;0.41064227;0.348135;8406.021;19.617567;42890.664;53.170464;22;222223
34.4198;0.13438062;-4.6424923;0.019119827;1.0;60.927452;-76.86764;1001.71497;206.16492;1195.6444;366.24002;3.468838;0.043808423;4.4723783;0.71530616;0.022891764;769.65814;4.765398;244.64783;239.88243;41.841946;0.06873062;-4.643716;0.01960936;1.0;219.48895;1084.0793;344.9712;2.608066;6.8550134;76.35765;0.9590919;0.015712123;769.7012;-5237.8267;257.97412;5495.801;0.012033362089533506;4126.080491781235;0.042568404;0.0012626902;0.1124592;0.14205882;0.5032276;0.39555734;0.4119657;0.3493021;10815.13;23.969187;59591.316;74.576645;26;333334
32.255943;0.14261423;-4.6365056;0.016725196;1.0;128.7298;-105.91142;1686.0338;193.01114;1328.2126;392.7967;2.053474;0.06770542;5.267667;0.7376965;0.049109165;746.7531;-13.221579;230.3488;243.57037;46.39032;0.086331524;-4.651037;0.022537785;1.0;206.44733;1318.3755;370.27026;6.3325033;2.4445682;28.575914;0.9397034;0.05590016;746.7574;-1788.1615;243.78503;2031.9465;0.012093651859152881;5469.818248271942;0.04795616;0.001548213;0.114517264;0.1376652;0.49842653;0.40088135;0.40278402;0.3490973;10023.461;22.573753;53620.746;62.07733;30;444445
33.761833;0.12568802;-4.6314507;0.01470314;1.0;87.58229;-60.521397;1251.1086;192.69293;1509.6008;399.26843;5.5580792;0.04454958;3.9125447;0.7581569;0.07067913;728.5174;3.9707258;229.11879;225.14807;46.308304;0.13178831;-4.6438828;0.019676227;1.0;207.30298;1269.7156;377.24805;3.9321082;1.5253469;21.171665;0.9215758;0.02153577;728.58344;-1074.9133;243.73206;1318.6454;0.011898304312731115;6791.850743055344;0.042365763;0.0021780324;0.110541776;0.13460974;0.42066282;0.3901359;0.40148857;0.34591907;14459.048;29.750378;66117.055;84.85398;30;555556
35.463505;0.1523718;-4.633458;0.015506146;1.0;70.83366;-51.951523;1662.473;192.31554;1464.0936;408.2681;3.8944983;0.08289033;5.0542035;0.7642672;0.052767854;718.58936;-23.634642;228.245;251.87964;47.012714;0.17484623;-4.6480803;0.021355147;1.0;199.91893;1490.7909;393.59497;4.1185474;1.1095817;14.1432295;0.9634092;0.05652556;718.7576;-761.58246;235.85681;997.4393;0.011845079284873826;8107.969350337982;0.050179396;0.00062091666;0.11873751;0.13241822;0.4232553;0.38552248;0.40235427;0.34564376;14195.746;33.04009;68959.47;90.43932;32;666667
33.405525;0.08948401;-4.634712;0.016007952;1.0;39.89916;-42.57037;964.5617;180.21216;1416.8961;424.99255;9.824777;0.03806071;3.2687523;0.7389053;0.084622145;711.32336;8.492697;215.77832;207.28563;52.384743;0.2451086;-4.6445813;0.019955417;1.0;195.51144;1392.6989;402.08643;5.2806463;0.77221084;17.04281;0.9659807;0.0057769897;711.35834;-513.7507;231.0794;744.8301;0.011599469187664989;9396.797973871231;0.04795369;0.0021623136;0.11777195;0.13153046;0.4156727;0.3888347;0.3994975;0.348548;16081.457;31.455551;73762.87;82.576675;32;777778
33.536552;0.1240427;-4.634061;0.015747419;1.0;48.898705;-42.703053;981.72375;180.81755;1464.8875;423.57373;6.130644;0.03953292;3.6734529;0.7507381;0.10285985;701.22534;7.339783;215.87881;208.53903;55.49008;0.1366286;-4.643772;0.019631987;1.0;191.41681;1449.5697;411.67767;6.2657394;3.6313348;39.69731;1.0830235;0.037168432;701.20026;-2511.233;226.4768;2737.7097;0.011715723265720596;10698.543704509735;0.050303984;0.0006105262;0.12313466;0.12897114;0.38394046;0.3926546;0.39413837;0.34943146;16524.842;38.333035;71095.88;103.95379;32;888889
34.378414;0.1632626;-4.630942;0.014499644;1.0;35.81131;-38.81015;1114.5214;181.36139;1568.4879;435.20813;4.9718957;0.040095717;3.4019966;0.75734025;0.082740426;709.9998;7.0320396;216.86139;209.82935;52.03977;0.19344905;-4.6498785;0.02207436;1.0;182.49112;1464.3347;430.0561;1.7889801;3.6153321;29.556986;1.0878037;0.008488803;709.9629;-2531.2534;217.9895;2749.243;0.011299089110807098;11953.99679851532;0.05991585;0.0016239692;0.1321268;0.12946858;0.40643835;0.38872448;0.4052535;0.34850046;14990.899;34.012154;63031.844;88.90608;32;1000000
