training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
224.75838;-0.030061519;-9.390826;0.5098296;1.0;28.703222;-91.01485;1039.0908;483.41702;29.90549;17.382729;3.0952363;91.06485;26.787958;9.104992;0.012979438;1.0;-91.01485;483.46704;574.4819;209.62903;0.12211083;-9.240114;0.47215158;1.0;486.4924;28.595203;14.283173;0.05219932;63.584312;27.249733;7.4230986;0.01157937;1.0003;-63.553375;486.5424;550.09576;0.00013683695648569917;15.204093933105469;1
95.41539;0.28957218;-7.675816;0.08107695;1.0;70.7295;-98.21915;913.5598;290.31177;1288.5592;293.26257;0.7924746;0.04183729;2.3884306;0.769794;0.0012683755;389.651;3.1806085;309.7943;306.6137;83.80295;0.22126284;-7.7503524;0.09971109;1.0;304.46017;1226.5404;268.33496;0.07787078;0.045569345;4.1464944;0.75588787;0.0037974487;389.6501;1.7264053;323.9427;322.21628;0.006686176139081794;758.1118140220642;111112
109.56716;0.30976766;-7.620074;0.06714137;1.0;162.45216;-164.64337;1298.848;272.5718;2693.4463;471.0276;1.1111251;0.056756273;2.933086;0.79456055;0.002936126;355.697;-2.4031856;290.35666;292.75986;96.07748;0.2725469;-7.717517;0.091502175;1.0;275.6237;2646.2422;478.84897;0.8906221;0.0559214;2.9053946;0.799813;0.0050717383;355.74585;-2.106514;293.41098;295.5175;0.0030651950751209175;1098.6887073516846;222223
88.38367;0.21311066;-7.646001;0.07362327;1.0;71.60923;-65.97723;640.019;272.7041;2984.6003;510.03674;1.1966826;0.04730051;3.3335705;0.7938725;0.004406917;362.2123;0.97778875;290.8147;289.8369;106.59579;0.17182866;-7.7214875;0.09249487;1.0;278.0631;3020.985;484.41287;1.318645;0.13062347;9.93826;0.8219949;0.0045017917;362.18985;-29.201006;296.17258;325.3736;0.0026690886888430985;1395.2538249492645;333334
109.715355;0.10047572;-7.6318307;0.0700807;1.0;73.660324;-74.380936;573.59393;269.58777;3066.1973;501.75903;1.5268644;0.045710754;3.179067;0.8143468;0.002984546;359.04153;1.5400178;287.53983;285.99982;102.91971;0.074547604;-7.7214828;0.09249359;1.0;275.5378;3091.4019;492.08597;0.98289824;0.12074838;7.900388;0.85258186;0.004683043;359.03214;-25.40094;293.4894;318.89035;0.0026584197326232238;1690.6335051059723;444445
113.49277;0.34031072;-7.6292267;0.06942954;1.0;159.40508;-104.09322;720.22015;277.27386;3110.5024;478.72763;0.6800377;0.05126129;3.0568426;0.8526561;0.006914224;367.09918;-0.4630186;295.62885;296.09186;117.96828;0.27959025;-7.7169375;0.09135732;1.0;287.9444;3052.5889;477.15515;0.8006339;0.07537761;4.2213655;0.8660747;0.003354138;367.10742;-9.31631;306.29977;315.6161;0.0026718915871919565;1987.5100553035736;555556
109.2231;0.29737848;-7.641762;0.07256332;1.0;87.258545;-76.35276;698.3639;256.48917;3122.99;530.03394;1.9782981;0.05395566;3.4650376;0.8352698;0.0016239203;363.7054;-1.4386945;274.67444;276.11313;115.95914;0.22227205;-7.744106;0.09814939;1.0;285.08722;3117.5886;482.5422;0.8969007;0.8314819;24.436468;0.9268737;0.011386021;363.66327;-284.19626;303.27042;587.4667;0.002674429253427819;2284.668568611145;666667
114.624695;0.3321314;-7.6323805;0.07021806;1.0;45.75325;-56.838604;555.48395;263.92194;2914.5945;512.2886;0.88088655;0.060854517;3.7330778;0.84411645;0.0024217824;367.36133;-3.9875295;282.29;286.27753;117.39583;0.2909164;-7.7407827;0.097318605;1.0;270.56467;2939.096;520.4829;0.62736905;0.21354991;7.8756804;0.90965295;0.010134227;367.3932;-60.087124;288.93433;349.02145;0.0026194123579530073;2575.7140984535217;777778
107.36181;0.26346016;-7.664632;0.078280866;1.0;53.603268;-38.778923;421.49924;253.77664;2917.8972;512.0999;1.9427731;0.04205652;3.3198879;0.8317496;0.0033749377;368.069;2.9237492;272.18008;269.25635;117.99101;0.2888093;-7.7287374;0.09430726;1.0;268.2719;2938.3198;490.7632;1.4531492;0.25834394;8.23127;0.92843604;0.011852792;368.00864;-76.67237;286.67236;363.34473;0.0026309920301867476;2868.046258687973;888889
107.31497;0.28629893;-7.6392937;0.07194647;1.0;115.842606;-81.93178;675.2641;261.31647;2873.7974;498.43723;1.2967948;0.058313318;3.2930977;0.8411982;0.0027352101;371.81927;-3.0910513;279.9074;282.99847;115.453354;0.31253982;-7.741647;0.09753472;1.0;279.162;2894.4255;462.38702;1.0882587;0.21989977;10.409614;0.91336787;0.00547005;371.85828;-63.17864;297.75488;360.93353;0.002629510554544124;3160.2138102054596;1000000
