training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
310.59717,0.20567888,-9.803976,0.61311686,1.0,17.680283,-95.80084,1031.482,482.96582,28.90121,17.837467,5.125699,95.850845,26.999111,9.650194,2.1480868,1.0,-95.80084,483.0158,578.81665,275.71204,0.12956992,-9.697976,0.586617,1.0,484.49756,28.584124,16.293644,2.4541092,71.49199,27.955173,8.151943,2.0883389,1.0003,-71.463425,484.54755,556.011,0.005662161540985107,28.31080937385559,1
390.11636,0.7137036,-9.302073,0.48764107,1.0,308.40875,-128.75658,1887.1589,70.33278,1638.7358,768.03186,3.118845,11.940718,22.0552,3.3270934,0.14525616,2.4433494,-29.053177,70.45495,99.508125,382.38214,0.6745895,-9.3168545,0.49133664,1.0,69.49393,1655.8931,769.7386,5.2895765,10.489411,17.727776,3.2149746,0.10897465,2.4438658,-25.51252,69.61612,95.12864,0.24939256048202516,1275.27361369133,5000
303.30807,0.39679623,-9.300133,0.48715615,1.0,322.71902,-183.0827,2330.5637,76.66989,1521.5737,703.00085,1.3642613,4.2432613,13.126767,2.1788783,0.09771625,8.478178,-35.551216,77.0938,112.64502,317.86826,0.56896544,-9.303059,0.48788768,1.0,81.998474,1516.5383,693.81287,1.7973907,4.394964,15.489628,2.1316032,0.10719918,8.4801855,-36.8461,82.422485,119.268585,0.24359029908180238,2493.2251126766205,10000
234.1511,0.313834,-9.29396,0.48561284,1.0,747.3405,-233.67865,3799.0264,114.27928,1202.9896,532.17676,1.1707386,1.8673671,9.994722,1.5326302,0.04977658,25.09116,-45.59985,115.533844,161.1337,246.14322,0.2539363,-9.336336,0.4962071,1.0,114.87514,1235.9368,539.23676,2.8025436,1.7895937,12.282296,1.5535281,0.06921003,25.097614,-43.659653,116.13002,159.78967,0.1320946023464203,3153.698125600815,15000
198.89618,0.2559174,-9.335724,0.49605396,1.0,506.3085,-455.57562,3221.797,145.15604,965.626,443.56744,5.3496995,0.72150934,5.903434,1.2202742,0.046968073,56.70943,-38.08091,147.99152,186.07242,212.61646,0.28928787,-9.325747,0.49355966,1.0,142.60565,927.2991,443.08344,1.0221869,0.856977,7.7376947,1.2846448,0.032412115,56.71887,-45.77082,145.44159,191.21242,0.012654549169540405,3216.9708726406097,20000
140.373,0.19237337,-9.327923,0.4941036,1.0,317.98218,-534.41254,3564.2307,199.61635,737.7405,336.29507,4.7708006,0.28113678,4.065652,0.9112135,0.043558456,160.1985,-37.027767,207.62627,244.65404,145.2646,0.19008382,-9.339549,0.49701017,1.0,206.45363,719.423,328.08606,1.9931344,0.3181827,5.4080615,0.9413147,0.04014607,160.22095,-42.968487,214.46468,257.43317,0.1249593104839325,3841.7674283981323,25000
95.26089,0.16043091,-9.323608,0.493025,1.0,592.4389,-835.1967,5175.767,267.45532,559.1638,247.51425,0.533324,0.14050142,4.1807456,0.7403301,0.02530736,370.4815,-33.529106,285.9794,319.5085,90.24884,0.14601713,-9.313239,0.49043268,1.0,252.63515,564.97516,264.05188,3.4647117,0.123290755,4.31304,0.7362652,0.043906182,370.50623,-27.154678,271.16046,298.31512,0.01759397716522217,3929.7373180389404,30000
61.52207,0.09847729,-9.276638,0.48128232,1.0,240.96959,-404.66385,2816.8298,288.09833,505.4356,222.26367,0.7569812,0.052111737,3.1236422,0.6241771,0.024667589,645.5676,-1.3632689,320.3767,321.74,70.45007,0.119582415,-9.240564,0.47226417,1.0,280.24902,511.83563,231.07387,2.0937634,0.055888593,3.6026504,0.64526427,0.024429062,645.57837,-3.801548,312.52795,316.3295,0.1419408567428589,4639.441603183746,35000
65.455185,0.15755597,-9.32212,0.49265295,1.0,607.0793,-525.01587,3768.1643,290.98224,490.65247,219.22545,2.6807911,0.0340339,2.6364233,0.60532504,0.01566866,812.773,12.976817,331.62088,318.64407,68.78965,0.12088293,-9.27921,0.4819256,1.0,288.64258,499.22293,221.94331,2.6658316,0.043152742,2.6351995,0.623936,0.020099819,812.7493,5.565105,329.28003,323.71494,0.01829639949798584,4730.923602104187,40000
72.12442,0.11702755,-9.323368,0.49296516,1.0,963.1702,-710.02936,5603.2583,281.3676,538.41394,230.93996,1.04603,0.060745522,3.4569106,0.6539442,0.015170473,882.7508,-9.485618,325.50516,334.99078,71.79627,0.12054986,-9.265278,0.4784425,1.0,281.1254,513.374,231.27637,3.266757,0.10561616,5.5697584,0.66404665,0.017698804,882.89264,-49.103096,325.27002,374.3731,0.15097638239860534,5485.805516004562,45000
