training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
5.0847864,-5.0847864,0.19603753,1.0,0.024381999,-0.17228974,0.63479316,5.0775514,-5.0775514,0.1931436,1.0,0.0022105804920196535,11.05290412902832,1
4.6396313,-4.6396313,0.017975593,1.0,0.024319306,-0.028394563,0.29457316,4.6406345,-4.6406345,0.018376846,1.0,0.06817092838287353,351.9075493812561,5000
4.6391163,-4.6391163,0.017769532,1.0,0.023530003,-0.015601473,0.22314575,4.6392365,-4.6392365,0.017817466,1.0,0.06917532539367675,697.7841792106628,10000
4.6421757,-4.6421757,0.018993244,1.0,0.018208561,-0.01693967,0.18646377,4.6391745,-4.6391745,0.017792765,1.0,0.037106915760040285,883.3187601566315,15000
4.6315994,-4.6315994,0.014762642,1.0,0.03160995,-0.013708111,0.21143982,4.6381845,-4.6381845,0.017396826,1.0,0.0018975711345672608,892.8066170215607,20000
4.636623,-4.636623,0.0167721,1.0,0.019317817,-0.02372396,0.26541775,4.632995,-4.632995,0.0153210405,1.0,0.03714393424987793,1078.5262913703918,25000
4.6317234,-4.6317234,0.014812428,1.0,0.037418075,-0.012612812,0.26798123,4.6357965,-4.6357965,0.016441667,1.0,0.0014455974102020263,1085.7542819976807,30000
4.635799,-4.635799,0.016442508,1.0,0.012429161,-0.023447739,0.25078753,4.635241,-4.635241,0.016219338,1.0,0.03650750327110291,1268.291799545288,35000
4.6343837,-4.6343837,0.01587644,1.0,0.013841537,-0.01792585,0.16412742,4.6321697,-4.6321697,0.014990836,1.0,0.0013865149974822998,1275.2243757247925,40000
4.6305685,-4.6305685,0.0143504115,1.0,0.026537485,-0.013293418,0.21412799,4.636278,-4.636278,0.016634176,1.0,0.03579586038589477,1454.2036788463593,45000
4.6329308,-4.6329308,0.015295321,1.0,0.025602473,-0.023680316,0.24202144,4.6354074,-4.6354074,0.016285945,1.0,0.0020065677642822264,1464.2365210056305,50000
4.6282415,-4.6282415,0.013419489,1.0,0.022459988,-0.021264423,0.18069184,4.636009,-4.636009,0.016526517,1.0,0.03684694938659668,1648.4712688922882,55000
4.6301665,-4.6301665,0.01418963,1.0,0.029681034,-0.020279279,0.20458539,4.640156,-4.640156,0.01818542,1.0,0.002493558073043823,1660.9390606880188,60000
4.6320543,-4.6320543,0.014944806,1.0,0.008362822,-0.015937816,0.16737843,4.6348004,-4.6348004,0.016043067,1.0,0.002486466932296753,1673.3713965415955,65000
4.6346397,-4.6346397,0.015978903,1.0,0.018445611,-0.010640329,0.19223858,4.6394434,-4.6394434,0.017900217,1.0,0.0024550498485565184,1685.6466467380524,70000
