training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
34.277126,-0.8976677,-5.0908403,0.19845915,1.0,7.7312894,1.2752368,-1.0912141,-3.888294,14.408123,-4.265589,376.5949,2.3730116,-0.39039844,-3.0158587,0.43037298,0.0002938317,-5.7950487,-5.067396,0.18908152,1.0,29.002333,5.1148276,0.9686663,-1.4589456,6.2236094,2.2297223,-0.43312302,1.4343927,0.007673910665512085,38.36956167221069,1
4.236144,-0.75384283,-4.6821938,0.035000514,1.0,0.46293312,0.0,-14.951228,-24.250347,0.51605135,-0.18311028,16.814762,0.6815832,-14.365235,-23.511091,0.05429191,3.3602457,-0.80897015,-4.685694,0.03640066,1.0,0.48305756,0.0,-15.26475,-24.290682,0.81926334,-14.639429,-23.546183,0.05359105,0.07407119574546814,408.7255434989929,5000
5.840149,-0.88161266,-4.670657,0.030385835,1.0,0.7318155,0.0,-20.189617,-38.36191,0.6413992,-0.47901514,24.845037,0.875117,-19.69218,-37.92633,0.15043548,5.8460293,-0.93690085,-4.6654863,0.028317383,1.0,0.6903573,0.0,-20.606964,-39.01277,0.77477807,-20.085417,-38.365364,0.10839554,0.07817611417770386,799.6061177253723,10000
12.247964,-0.8422657,-4.6842785,0.035834458,1.0,0.88059413,0.0,-23.071838,-48.31465,0.4455533,-0.92426515,31.952671,0.9970548,-22.593967,-47.80056,0.16186965,8.667952,-0.96759045,-4.6661496,0.028582895,1.0,1.0059987,0.0,-22.68702,-48.01535,0.7214817,-22.180908,-47.52017,0.14603707,0.04336341667175293,1016.4232034683228,15000
5.363993,-1.0377474,-4.683079,0.03535433,1.0,0.9406486,0.0,-24.32066,-54.51089,0.66616166,-1.0741836,41.333706,0.8919008,-23.87424,-54.010494,0.17441587,10.712228,-0.7957349,-4.680992,0.03451987,1.0,0.88319784,0.0,-24.517265,-55.062893,0.53058255,-24.064507,-54.565067,0.16966754,0.007854490184783935,1055.6956584453583,20000
9.040579,-0.8384822,-4.662677,0.027193606,1.0,1.2419394,0.0,-25.65307,-58.40597,0.73097086,-1.3276914,48.42881,1.0359321,-25.224176,-58.037422,0.18434487,7.955057,-1.0980005,-4.6637535,0.027624518,1.0,1.5770357,0.0,-24.795687,-59.32374,0.98706394,-24.34653,-58.90945,0.18372202,0.054662232780456545,1329.006825208664,25000
13.223176,-0.74338806,-4.6693783,0.0298742,1.0,1.5513147,0.0,-26.69197,-62.857224,0.95764166,-1.0343684,42.457962,0.92881155,-26.32282,-62.347794,0.14834458,8.342001,-0.90744764,-4.6679955,0.029321147,1.0,1.923633,0.0,-26.137291,-62.67054,0.45789728,-25.654385,-62.176853,0.28863275,0.005340578746795654,1355.7097206115723,30000
14.155411,-0.71424246,-4.6603193,0.02625065,1.0,0.8093146,0.0,-26.092968,-64.89064,0.5317542,-0.60016227,29.834335,0.8814476,-25.720024,-64.55502,0.13355327,17.14466,-0.6576357,-4.6744833,0.031916324,1.0,0.8946359,0.0,-26.478119,-64.31694,0.54606706,-26.082539,-63.972878,0.19587696,0.05505687699317932,1630.9941086769104,35000
15.318833,-0.525274,-4.6690044,0.029724628,1.0,0.6161455,0.0,-26.596378,-68.21524,0.6792301,-0.3193335,23.155664,0.6873222,-26.17759,-67.83599,0.1554716,20.394478,-0.36393884,-4.6736717,0.031591624,1.0,0.7718953,0.0,-26.701439,-67.90387,0.5405391,-26.301685,-67.597244,0.13207331,0.0047387093544006345,1654.6876578330994,40000
10.250525,-0.5642054,-4.661752,0.026823873,1.0,0.8651311,0.0,-28.685877,-69.94221,1.1703146,-1.1526223,31.563002,0.58084166,-28.25209,-69.655,0.11738935,13.473147,-0.491441,-4.665737,0.028417764,1.0,1.0107105,0.0,-27.056162,-69.721306,0.47487575,-26.591892,-69.47873,0.26771265,0.052213900756835935,1915.7571642398834,45000
