training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
240.03052;0.014157297;-9.599955;0.5621116;1.0;25.53493;-90.442825;993.1877;483.4098;28.213028;17.390022;3.9663932;90.49283;26.103638;9.179113;0.013228982;1.0;-90.442825;483.45978;573.9026;200.50464;0.021670477;-9.486097;0.5336471;1.0;485.4082;28.525982;15.375808;3.1462293;59.76812;26.464758;7.3591337;0.010820345;1.0003;-59.73604;485.45825;545.1943;0.00021354989545182721;23.727744579315186;0.06309893;0.02429508;0.08597559;0.27584976;0.5989127;0.1934523;0.2991869;0.30319163;829.2129;578.40625;895.89496;1123.7136;225;1
107.02217;0.27688318;-8.331134;0.24490637;1.0;179.5553;-201.30206;1235.7771;285.88727;933.0808;241.69547;0.2011799;0.051149406;2.1979167;0.7139745;0.0036943282;562.1571;-0.64614606;313.99512;314.64127;109.95588;0.31549644;-8.327589;0.24402004;1.0;290.37674;910.4063;235.2463;1.3442985;0.055166516;2.1881974;0.7135799;0.0025551282;562.28046;-2.9050307;318.49075;321.39578;0.020427550653781275;2293.4533286094666;0.068927675;0.0007600303;0.29510736;0.06355768;0.4343563;0.37066853;0.41276267;0.3431249;15946.845;190.77077;61130.58;337.93872;23;111112
110.969734;0.29766816;-8.299261;0.23693813;1.0;230.44073;-251.54265;1318.9705;280.81342;1153.5953;258.3299;0.8396861;0.050640054;2.050213;0.7219494;0.0028186429;555.55505;-0.35558486;308.59116;308.94675;118.70173;0.32905126;-8.2907505;0.23481035;1.0;282.8067;1154.1464;259.88998;1.0226012;0.047485843;2.1922884;0.73755646;0.0019916845;555.5567;1.396757;310.58453;309.18777;0.014869795901642903;3945.651225566864;0.08013593;0.00092211075;0.32470888;0.058512937;0.42549923;0.36898947;0.41496322;0.3407696;12466.334;231.89859;28389.379;523.6364;26;222223
116.17836;0.28700933;-8.308833;0.23933116;1.0;233.04106;-331.4686;1287.2666;279.927;1318.6367;271.59842;0.74604124;0.054625347;2.6203585;0.72712564;0.0005795955;539.12427;-2.4936366;306.88324;309.37686;115.484276;0.3290776;-8.316838;0.24133255;1.0;271.39258;1261.9891;287.46106;1.0774753;0.05322534;2.379839;0.7307626;0.0028802168;539.169;-1.7390021;298.351;300.09003;0.011720425062662534;5247.919378519058;0.088919885;0.0007057113;0.31536618;0.05363041;0.40919483;0.36599734;0.41750473;0.3402039;10412.541;240.07516;21018.049;461.32816;25;333334
118.485466;0.30338973;-8.298653;0.23678607;1.0;203.5478;-175.7759;1070.1665;280.33426;1272.9441;266.80713;2.0768206;0.05112679;2.4881902;0.74181455;0.0014808032;546.1687;-0.61541665;307.6427;308.25812;127.74589;0.34041223;-8.344126;0.24815458;1.0;278.86398;1248.3625;273.2172;0.3446875;0.061617114;2.8809009;0.7598927;0.0009376009;546.16693;-6.344883;306.17233;312.5172;0.011648352721150496;6542.179502725601;0.08454289;0.0007577253;0.31996205;0.05153522;0.42280644;0.3707942;0.41736406;0.34085566;10231.429;250.35611;21393.043;502.00375;28;444445
120.87528;0.29871768;-8.291334;0.23495644;1.0;245.12679;-184.89394;1122.9283;285.53033;1315.5123;260.8905;2.0714085;0.05571676;2.2209227;0.7629826;0.0028779353;552.47296;-3.1583552;313.154;316.31235;108.93843;0.28288627;-8.354383;0.25071874;1.0;279.13367;1260.2355;270.55286;1.0336266;0.05864616;3.9688015;0.73454577;0.00079819263;552.47296;-4.7767696;306.75732;311.5341;0.011765408894229314;7849.445856332779;0.082601674;0.0006818912;0.3156914;0.05206231;0.4173593;0.36386722;0.41745546;0.33941934;9833.036;306.06345;20673.646;860.07886;28;555556
118.50641;0.2975107;-8.323393;0.24297118;1.0;266.41354;-231.72046;1118.2407;276.01422;1334.5298;277.0307;2.305723;0.049502596;2.019248;0.752272;0.0015399703;537.83044;0.26751927;302.90573;302.6382;129.02376;0.38860944;-8.333422;0.24547833;1.0;280.31982;1367.8137;270.02066;0.16130726;0.053943664;2.1747622;0.77232254;0.0020342707;537.8255;-2.1210027;307.2111;309.3321;0.012234240431576629;9208.804549455643;0.07737429;0.00048870407;0.30834147;0.050152227;0.40838012;0.36863402;0.4141486;0.33993712;9212.937;265.92654;18432.488;571.2361;28;666667
107.30199;0.28732905;-8.296422;0.23622848;1.0;158.40594;-198.49405;889.91864;277.8679;1447.8011;281.57953;1.3440394;0.047707062;2.0604076;0.726099;0.004997723;547.07996;1.2544208;305.2219;303.96747;115.47614;0.28409424;-8.344763;0.24831368;1.0;274.50623;1337.2784;286.4591;0.6913004;0.045414053;2.1593866;0.7362404;0.0018995125;547.0985;2.5089653;301.86115;299.35217;0.012238962780697476;10568.687947750092;0.08513951;5.1144973e-05;0.29869792;0.0492081;0.4121065;0.36466876;0.41479668;0.34184563;9282.822;276.3919;19665.031;659.67413;29;777778
126.16719;0.34874606;-8.3358135;0.24607632;1.0;262.44946;-240.6253;1410.1768;280.23013;1308.8896;266.9307;1.3760266;0.060747925;3.575955;0.7594124;0.0011904696;540.6743;-5.8111267;307.26385;313.07498;108.25726;0.30049586;-8.368446;0.25423437;1.0;274.89285;1358.3274;285.31683;1.8239456;0.041640103;2.067618;0.73334426;0.00068251987;540.7071;4.520256;301.92822;297.40796;0.012101423355114075;11913.289202690125;0.08186813;0.00038727725;0.28624454;0.047997914;0.41860917;0.36427888;0.4186483;0.3400583;9561.368;318.3802;21238.209;750.12;30;888889
118.4589;0.30580923;-8.270277;0.22969207;1.0;229.91055;-200.90437;854.8714;278.3442;1469.13;273.23163;0.8496983;0.05119642;2.2159488;0.779557;0.0006179666;536.2772;-0.6416117;305.15808;305.79968;115.77156;0.26447654;-8.342766;0.24781439;1.0;277.27896;1462.7262;280.1831;2.1881437;0.053397223;2.313246;0.7507293;0.00036731482;536.2926;-1.8219054;304.0936;305.9155;0.009599077459203955;12979.85230255127;0.080401;0.00042972225;0.28769195;0.04717056;0.41238114;0.36532196;0.41882047;0.3410612;9164.446;314.4749;18875.207;1037.133;30;1000000
