training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
224.87082;0.01272716;-9.359106;0.5018995;1.0;19.205488;-82.62029;933.95435;483.21912;28.538795;17.582;3.0023098;82.670296;25.490206;8.678578;0.013060582;1.0;-82.62029;483.2691;565.8894;184.8517;0.053340994;-9.247007;0.4738748;1.0;485.01013;27.056942;15.776871;2.362992;53.20941;25.884659;6.9838133;0.008921023;1.0003;-53.17536;485.06018;538.23553;0.00013826527069248627;15.36279559135437;1
137.12338;0.41332352;-7.6263933;0.0687213;1.0;131.37537;-145.0462;1022.8494;295.74768;1373.4835;257.43555;1.7769439;0.04879257;2.6323605;0.8578937;0.0021785237;435.2089;0.52548426;317.50812;316.98264;136.14717;0.3855606;-7.6721635;0.08016391;1.0;288.4527;1333.5938;280.2942;0.18680817;0.15428701;9.506054;0.8732566;0.0007511677;435.19937;-45.385643;310.21265;355.5983;0.006819312952344798;773.0634799003601;111112
137.88043;0.42190263;-7.6102867;0.06469455;1.0;188.19987;-179.12987;1251.1766;290.39432;1735.1128;301.6654;0.16101734;0.053249426;3.2235625;0.86894107;0.00312071;432.62402;-1.4057795;312.0255;313.4313;146.29364;0.41569775;-7.7088118;0.08932583;1.0;290.9699;1638.3;283.1565;0.0395106;0.11179743;5.6852837;0.9075624;0.0035618136;432.61948;-26.734772;312.6009;339.33566;0.003077752207524394;1115.0356078147888;222223
133.8479;0.4115904;-7.608945;0.0643592;1.0;63.298347;-47.459724;583.52655;283.04492;1734.3901;305.8993;0.9964525;0.045188308;2.181786;0.8454629;0.00017400249;458.13153;2.2043884;305.95148;303.7471;132.59497;0.38416746;-7.6857557;0.08356187;1.0;291.09058;1665.2916;277.59308;0.016008923;0.13468862;5.8584003;0.893117;0.003490855;458.1245;-38.79793;313.9968;352.79474;0.0027060475640263847;1415.7072632312775;333334
132.3328;0.41813636;-7.613836;0.06558189;1.0;56.463596;-42.432995;471.46103;283.11478;1901.2773;306.5775;1.6507776;0.04207757;2.0346813;0.8604623;0.00032495172;450.891;3.5721521;305.6593;302.08716;133.89359;0.35722888;-7.7092166;0.089427166;1.0;280.2413;1654.6628;300.34943;0.10170912;0.4291161;12.81454;0.9359056;0.000245337;450.8869;-170.93848;302.78564;473.72412;0.0027329404870946924;1719.3670182228088;444445
139.60358;0.41388637;-7.6325808;0.070268184;1.0;62.68335;-101.35761;603.76306;279.20862;1933.5698;321.4576;1.0891092;0.045264836;2.0175257;0.8854983;0.0018975842;444.82953;2.106341;301.4501;299.34375;143.0449;0.40612012;-7.6811466;0.08240959;1.0;287.13007;1714.0171;297.12067;0.006413226;0.11660053;6.6733794;0.9296924;0.0006558253;444.78198;-29.622717;309.36917;338.99188;0.002720056607662275;2021.595232963562;555556
140.73929;0.3458605;-7.609025;0.06437917;1.0;72.02671;-78.97825;752.02783;274.5921;1935.1906;331.9486;2.3075917;0.04829309;2.0874856;0.9037291;0.004107723;446.33316;0.76185024;296.90875;296.1469;151.34158;0.22320294;-7.719912;0.09210099;1.0;276.3379;1769.2653;325.54886;0.60096586;0.13921246;7.1851563;0.94532347;0.0032816785;446.31635;-39.81698;298.65372;338.4707;0.002688170331240552;2320.2805318832397;666667
149.0654;0.4032129;-7.589998;0.059622396;1.0;165.197;-141.32277;1077.4725;277.1078;2017.9117;341.1524;0.8094342;0.05183066;2.1018434;0.89290047;0.0007344128;455.81976;-0.8344509;299.89877;300.73322;155.7641;0.42992556;-7.679242;0.08193333;1.0;275.8402;1739.905;327.32877;0.18622044;0.07074885;3.0221088;0.92841166;0.00254239;455.83716;-9.4580965;298.63205;308.09015;0.002698967239687226;2620.165486097336;777778
136.27887;0.41577786;-7.5921874;0.060169864;1.0;60.707134;-55.919037;559.0206;266.57886;2105.6626;363.85272;2.323871;0.046092592;2.1045978;0.8763178;0.0046167136;449.0252;1.754525;289.03012;287.2756;158.46222;0.3556427;-7.7143965;0.09072216;1.0;276.54102;2140.9573;322.51028;1.349046;0.9460403;20.568342;1.0221624;0.0023320462;449.0308;-402.34967;298.99255;701.3422;0.0027256984640140463;2923.020573616028;888889
136.65567;0.3771488;-7.5910063;0.05987449;1.0;77.62734;-72.272736;663.16736;282.4756;2094.4773;322.38312;1.1800631;0.04321023;2.2536242;0.8978071;0.0014445563;470.7712;3.1964283;306.01416;302.81772;143.59451;0.3282492;-7.7050996;0.08839797;1.0;276.52542;1729.7767;325.7284;2.1919699;0.95341504;19.158056;0.98815143;0.0046992134;470.76178;-425.29327;300.06354;725.3568;0.002704943398321847;3223.569543361664;1000000
