training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
302.97833,0.29216528,-9.303957,0.48811233,1.0,27.593742,-87.70953,1098.5483,483.52295,30.526514,17.275837,4.8908653,87.75954,27.360664,9.226268,0.013183253,1.0,-87.70953,483.57294,571.2825,252.08946,0.1701322,-9.171856,0.45508707,1.0,485.5769,29.223137,15.205755,3.1317592,51.940254,29.22517,7.0587144,0.028510662,1.0003,-51.905823,485.6269,537.5327,0.004492475652694702,22.462379932403564,1
442.75012,2.1423793,-7.768151,0.10416071,1.0,105.005646,-188.00934,1895.524,128.9499,1253.0616,503.02258,1.789824,14.566393,35.267628,3.3955643,0.019417211,4.5493,-66.03943,129.17737,195.2168,438.0881,2.28419,-7.7730937,0.10539644,1.0,130.31145,1240.1057,502.8731,3.0146275,13.094954,25.752167,3.3617165,0.03592421,4.5506973,-59.363636,130.53899,189.90262,0.2211519649028778,1128.2222061157227,5000
360.15515,1.3038791,-7.741943,0.09760863,1.0,392.5113,-336.17255,2551.7764,189.35419,921.79224,376.4237,1.1891135,3.2091784,13.317133,1.9368505,0.014309414,20.31354,-64.174095,190.36987,254.54396,358.91574,1.3149734,-7.721287,0.09244475,1.0,197.74326,915.8257,361.1999,0.3978602,4.52983,31.516022,2.039857,0.0033976473,20.319649,-91.028564,198.75925,289.7878,0.21082787451744078,2182.3615798950195,10000
263.6651,0.82405937,-7.720854,0.09233642,1.0,370.11224,-409.87048,2515.426,256.49655,922.67993,281.24463,0.43581897,0.6617327,6.510382,1.2185485,0.010639523,82.21165,-50.29155,260.60712,310.89868,227.52722,0.71935666,-7.695484,0.08599399,1.0,257.07846,922.37683,280.94766,0.8699058,0.53931916,8.116423,1.1538876,0.0040011182,82.23258,-40.237976,261.1901,301.42807,0.10593959889411926,2712.0595757961273,15000
163.47482,0.5525712,-7.7051206,0.08840303,1.0,547.8904,-469.50858,2963.3872,344.2954,497.16476,162.15265,0.6254,0.1731256,4.757928,0.91923577,0.008231396,161.95059,-19.940264,352.3929,372.3332,168.23296,0.5857351,-7.697816,0.08657684,1.0,342.4797,482.18597,163.70142,0.27555934,0.19804828,5.5281444,0.92893994,0.01245497,161.96796,-23.979078,350.57812,374.5572,0.0054758068561553954,2739.43861246109,20000
115.83527,0.4574419,-7.717366,0.091464505,1.0,655.0788,-476.2999,2664.1956,343.62616,769.64777,170.40039,0.54457724,0.06779218,2.671595,0.79261184,0.0067347204,340.99677,-6.067075,360.676,366.74307,125.55249,0.5036833,-7.709216,0.089427106,1.0,344.1391,764.3732,169.20915,0.34545344,0.119390465,6.6067524,0.82148874,0.03430666,341.09204,-23.668533,361.19373,384.86224,0.13243587098121642,3401.617968559265,25000
103.10514,0.46587238,-7.671989,0.08012022,1.0,179.26158,-94.90869,1067.5825,349.60443,778.84735,167.2987,0.46224746,0.037354913,2.3306518,0.731646,0.011626545,441.6394,5.584569,371.6864,366.10184,95.577,0.47396755,-7.7010546,0.08738661,1.0,347.82678,778.2887,169.97534,1e-06,0.03477528,2.8513262,0.72772837,0.011707889,441.6377,6.7238107,369.90866,363.18484,0.010298144626617432,3453.1086931228638,30000
110.36507,0.4494206,-7.6743064,0.08069959,1.0,434.2146,-391.65588,2464.0667,330.63245,859.7394,197.51581,0.39354682,0.052884586,3.6106446,0.7448461,0.0007581975,436.82748,-1.2600662,352.47382,353.7339,116.74776,0.5113547,-7.669054,0.07938646,1.0,331.4369,860.525,195.93953,0.57048696,0.046401218,2.475484,0.75519574,0.0043387506,436.83603,1.5720781,353.2787,351.7066,0.13632369809150696,4134.7271847724915,35000
103.17915,0.49102974,-7.6589146,0.076851696,1.0,445.51395,-255.37875,1831.9033,325.8444,962.93665,205.90088,0.5048387,0.04017716,3.1449313,0.72486806,0.0045462837,446.79245,4.3887715,348.184,343.79523,110.46852,0.5004852,-7.67872,0.081802994,1.0,327.07568,973.8855,208.79968,1.0733441,0.06782801,6.4721947,0.747725,0.0053506684,446.7505,-7.9646707,349.4132,357.37787,0.00923109965324402,4180.88268494606,40000
93.66675,0.4569983,-7.6625285,0.07775501,1.0,382.51642,-243.40791,2285.6406,341.93842,911.7036,189.68613,0.8883582,0.04351948,3.500082,0.72403824,0.0017546888,490.31726,3.177512,366.45428,363.27676,98.002304,0.44783425,-7.6701202,0.07965312,1.0,338.8423,914.5905,190.3768,0.30673915,0.028200679,2.2687528,0.73338664,0.009003179,490.3072,10.688364,363.35764,352.66928,0.12259456973075866,4793.855539560318,45000
120.290855,0.5262885,-7.674214,0.080676466,1.0,629.28534,-360.556,2021.7012,320.41824,1017.553,220.7631,0.34313485,0.04193131,2.3310516,0.763003,0.00583103,454.52078,3.6673882,343.1443,339.4769,118.25723,0.5059972,-7.686553,0.083761275,1.0,324.14072,1039.145,210.46822,0.20895734,0.049591668,3.204576,0.76246023,0.004245931,454.508,0.18559052,346.86612,346.68054,0.009408608245849609,4840.8985822200775,50000
123.4308,0.5117136,-7.6395764,0.072017096,1.0,441.729,-241.48674,1830.2284,319.9403,1074.9305,218.13403,0.55738777,0.042582635,2.5500245,0.74387825,0.002125224,460.45212,3.4153419,342.96292,339.54758,114.451614,0.48036918,-7.6765423,0.08125849,1.0,322.5202,1074.8921,219.57152,0.06013665,0.045563564,3.3093715,0.73261416,0.013443362,460.43802,2.0427043,345.54208,343.4994,0.12799352087974547,5480.866191864014,55000
116.3053,0.5094775,-7.6551576,0.07591237,1.0,109.62719,-353.8095,1261.8647,311.42828,1127.2158,242.49367,0.74934256,0.046532467,3.0447474,0.7380813,0.0069489693,466.3176,1.616972,334.74417,333.1272,120.76104,0.5003485,-7.6759014,0.08109826,1.0,312.41583,1113.6599,229.58548,0.7147325,0.042780526,2.8756242,0.7483326,0.004229237,466.28693,3.3663466,335.73016,332.36383,0.012853828763961793,5545.135337114334,60000
128.68246,0.5163956,-7.66635,0.07871045,1.0,1007.7878,-983.09454,4156.4116,318.67505,1188.3824,229.34573,0.7814018,0.06808965,3.4852555,0.7595768,0.003865056,472.1871,-8.541698,342.28442,350.8261,131.20056,0.5363014,-7.664538,0.07825747,1.0,319.79324,1189.0085,230.34467,0.97083783,0.050210197,2.4407141,0.77184594,0.0067595886,472.27246,-0.09926968,343.40686,343.50613,0.011007803344726563,5600.174354791641,65000
109.9372,0.49414146,-7.6625175,0.07775241,1.0,435.46246,-226.4649,2069.4966,309.16394,1175.781,244.32605,0.3829274,0.0373976,2.934946,0.7346816,0.008340783,492.29922,6.2041516,333.7789,327.57474,128.26843,0.5390787,-7.666009,0.07862519,1.0,312.04968,1177.3427,240.26965,0.14125562,0.041715354,2.5495138,0.75993776,0.015666705,492.256,4.0781674,336.66248,332.58432,0.013104990148544311,5665.699308156967,70000
135.96048,0.5626855,-7.634262,0.07068849,1.0,646.19714,-1358.5461,4111.386,314.43582,1237.3401,235.41898,0.6071605,0.06588567,4.388613,0.7944021,0.0051500504,475.12436,-7.5476685,338.19205,345.73972,124.22687,0.5289371,-7.666888,0.07884498,1.0,311.297,1239.0563,240.53786,0.3079762,0.051113922,3.4482846,0.7538215,0.00445762,475.1545,-0.5292848,335.05472,335.584,0.012350906181335448,5727.4538424015045,75000
140.51434,0.5787341,-7.6390133,0.071876265,1.0,614.1378,-449.04968,2445.7566,317.09296,1274.2577,230.79718,0.54354817,0.05259955,2.3712258,0.7940227,0.0046170643,478.80927,-1.2446879,341.03342,342.2781,139.54779,0.5881051,-7.660799,0.07732279,1.0,316.85086,1245.4312,230.37248,0.71307695,0.05531241,2.8487656,0.79637295,0.0044966284,478.79993,-2.5435812,340.79086,343.33444,0.16388862743377686,6546.896983385086,80000
133.48862,0.5543326,-7.6515484,0.07501005,1.0,166.1364,-285.44547,1265.3888,305.40466,1307.2646,261.98444,0.79108727,0.048501007,2.3038523,0.7871827,0.008854335,475.03262,0.7120708,329.15628,328.4442,129.35437,0.4464817,-7.668585,0.079269305,1.0,307.97348,1308.7089,253.5733,0.69206893,0.04786629,2.444063,0.77872187,0.0046827733,474.9921,1.0134964,331.72308,330.7096,0.013099697828292846,6612.395473957062,85000
132.38028,0.5509674,-7.659655,0.07703678,1.0,504.95636,-297.45187,1609.2356,308.35583,1293.2235,257.07214,0.7473506,0.044802338,2.271609,0.7811662,0.0041974266,483.93845,2.515349,332.55276,330.0374,135.50787,0.5665115,-7.6752977,0.08094746,1.0,304.50787,1303.4303,255.55817,1.0153513,0.05279371,2.702156,0.79439235,0.0060083866,483.93152,-1.3519646,328.70447,330.05643,0.010095183086395263,6662.871392250061,90000
128.29321,0.53855383,-7.6535425,0.07550866,1.0,388.65128,-699.4678,2101.2693,310.8515,1303.9155,256.86276,0.9175035,0.059450146,4.169941,0.78229463,0.034752756,481.82147,-4.5532827,334.94257,339.49585,135.67162,0.53650653,-7.664738,0.07830752,1.0,318.6942,1303.0216,232.49084,0.28260937,0.044023506,2.174697,0.79004526,0.0040470436,481.8307,2.8796585,342.78577,339.9061,0.00921411190032959,6708.941952943802,95000
144.47522,0.59033465,-7.6235533,0.068011224,1.0,465.37457,-584.1619,2357.1882,310.51105,1339.7065,252.73802,1.076457,0.060821764,2.950563,0.8313331,0.005163977,481.25363,-5.208013,334.57373,339.78174,147.18137,0.5900383,-7.6421075,0.07264991,1.0,304.74683,1341.281,256.63202,0.85306287,0.052073568,2.864891,0.8229707,0.0072962176,481.33444,-0.99807936,328.81354,329.8116,0.008822325611114502,6753.053582191467,100000
124.263275,0.53561866,-7.627489,0.06899525,1.0,355.34763,-277.82288,1195.0867,309.97836,1302.9597,256.649,0.6182325,0.042664744,2.7594821,0.77914596,0.0018840713,483.11008,3.5437365,334.13385,330.59012,124.685776,0.52795005,-7.671276,0.07994194,1.0,311.84906,1332.8223,244.02106,1.4937531,0.048241682,4.2546344,0.76915884,0.004519723,483.05984,0.849373,336.00204,335.15268,0.19245449776649476,7715.326074361801,105000
123.5737,0.50700444,-7.6550903,0.07589556,1.0,210.47626,-572.1786,2120.942,304.6097,1338.2606,261.36768,0.6268168,0.047612697,3.3574755,0.7814387,0.009738515,484.8367,1.1574526,328.85153,327.6941,121.000206,0.5217091,-7.679888,0.08209482,1.0,306.4979,1344.9543,259.55594,0.8981732,0.03963096,2.7149053,0.7728992,0.0028968793,484.78516,5.026757,330.73715,325.7104,0.013125108861923218,7780.951620817184,110000
131.44543,0.54324883,-7.6379423,0.07160851,1.0,539.29193,-393.70413,1961.3813,310.19238,1352.3766,246.27068,0.460291,0.046111744,2.819177,0.7947843,0.012465427,481.6894,1.8729321,334.27686,332.40393,135.63797,0.5625926,-7.667105,0.078899235,1.0,306.97757,1354.515,257.7165,1.7600794,0.051771246,3.2639544,0.80550116,0.0036404578,481.71606,-0.8532373,331.0634,331.91663,0.01314540138244629,7846.678630113602,115000
136.1083,0.5843354,-7.628415,0.0692268,1.0,157.6052,-245.96922,1032.0614,301.2607,1314.289,263.12305,0.4966867,0.0431525,2.2672472,0.811129,0.0060943277,479.72086,3.284889,325.24673,321.96185,144.34666,0.59768176,-7.645347,0.07345975,1.0,309.9649,1361.4224,253.60869,0.48676518,0.059760597,3.272375,0.8352829,0.005568322,479.73392,-4.682489,333.9516,338.6341,0.013138605165481567,7912.371657371521,120000
129.639,0.5716165,-7.6244793,0.06824283,1.0,355.22894,-415.41446,1646.7313,310.4717,1356.8062,256.28235,0.808623,0.04801995,3.3929138,0.8034804,0.003112517,483.43958,0.9572352,334.6437,333.68646,133.20541,0.5522293,-7.6697626,0.0795636,1.0,310.32172,1331.0586,254.17828,0.83750075,0.042981893,2.7890525,0.8156823,0.0055142716,483.5055,3.3932936,334.49698,331.1037,0.013081454849243165,7977.778934240341,125000
