training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
304.41693;0.15336254;-9.869541;0.62950814;1.0;20.501642;-100.516205;1040.385;482.97604;29.207644;17.82725;4.3342905;100.56621;28.96434;9.77931;2.332673;1.0;-100.516205;483.02603;583.54224;265.6208;0.031918168;-9.757321;0.6014533;1.0;484.98682;27.72524;15.800613;3.4908185;69.91672;26.885782;8.0485325;1.2788157;1.0003;-69.88768;485.0368;554.9245;0.00022159813128708086;24.621991872787476;0.07641064;0.003323014;0.07727529;0.2519777;0.6113814;0.20200811;0.29782802;0.3139563;967.4165;662.0394;1104.6515;1117.7268;223;1
73.40543;0.13926323;-9.385679;0.5085429;1.0;314.9225;-402.5993;1781.1809;172.64328;925.56824;402.60645;2.782394;0.053210404;3.7430587;0.5997077;0.0038150388;768.0963;-2.4658988;211.0481;213.51399;73.1418;0.1218493;-9.354286;0.50069463;1.0;172.76169;927.54004;403.06348;0.8466398;0.04184314;3.8151805;0.60029685;0.003337363;768.0513;6.2648883;211.16426;204.89937;0.0225596581168328;2531.248167514801;0.116872855;0.0001255522;0.4179819;0.06435124;0.48364836;0.3731627;0.37248474;0.34174123;13981.298;267.5669;45995.816;746.443;16;111112
80.41547;0.14424703;-9.329907;0.49460003;1.0;365.8478;-326.18674;1764.5005;172.14572;930.79913;403.55554;0.8990763;0.049676023;3.052166;0.611858;0.0033160574;753.2433;0.24403374;209.80789;209.56386;82.45679;0.17875916;-9.400049;0.5121351;1.0;167.79727;959.8163;412.87292;0.8510981;0.045378722;3.0567658;0.60197973;0.0010547623;753.26447;3.4810448;205.4605;201.97945;0.013821054720093035;4066.91938328743;0.11496978;0.00045153985;0.40412673;0.054205377;0.45264965;0.3590476;0.37192708;0.33873215;12387.936;340.77884;40717.875;999.10406;18;222223
68.31143;0.1042242;-9.38389;0.5080954;1.0;423.63635;-336.17245;1884.7085;158.28348;1147.5316;434.95032;1.5691082;0.041611247;2.795445;0.6004687;0.0013584499;735.79126;6.172372;195.07304;188.90067;77.506485;0.14245635;-9.344257;0.49818733;1.0;157.92734;1145.5938;430.74652;2.719438;0.04847817;2.9471958;0.60446537;0.0015430253;735.69763;1.1196064;194.71223;193.59262;0.012632289453664347;5470.505705356598;0.10184638;0.0004076279;0.38202018;0.050745618;0.43116927;0.3552016;0.3712985;0.33957207;12666.374;437.15228;42659.508;1242.207;23;333334
77.241005;0.15684935;-9.33799;0.49662048;1.0;297.61566;-416.60886;1580.5769;163.8916;1174.1128;427.237;2.9783905;0.051481623;3.7955978;0.6115304;0.004315155;721.56696;-1.0690898;199.96994;201.03903;70.53856;0.09634151;-9.409813;0.5145763;1.0;159.06854;1374.2915;434.55444;1.8586851;0.03693291;3.2103148;0.5970979;0.0052368017;721.6031;9.429252;195.1487;185.71945;0.012795270644248687;6892.2010288238525;0.098097354;0.0009505127;0.38221908;0.049283832;0.42389268;0.34730417;0.36933655;0.3382775;11587.746;509.65952;39238.957;1544.3939;24;444445
80.57908;0.1433411;-9.31639;0.4912206;1.0;370.75262;-231.70804;1584.8851;155.80243;1387.022;442.82632;3.830393;0.052373875;3.4607327;0.62801343;0.00438873;713.8113;-1.6944982;191.493;193.1875;75.77002;0.14787288;-9.404842;0.5133333;1.0;154.46225;1407.8538;450.46024;1.986773;0.039264962;3.206015;0.6158384;0.0022218085;713.8249;7.6629376;190.15349;182.49055;0.012835350970116595;8318.349715948105;0.10800682;0.0010960582;0.38328972;0.047279466;0.43163335;0.34922168;0.37293428;0.33755827;9865.188;537.8479;32486.959;1991.6119;24;555556
77.371445;0.15320367;-9.312278;0.4901923;1.0;112.72264;-156.7025;958.8308;163.3092;1468.2931;433.17477;2.7396595;0.041877322;2.680369;0.5999058;0.007938798;711.7421;5.781253;198.8963;193.11505;81.17021;0.12404228;-9.433908;0.5206002;1.0;166.4313;1433.2968;436.92877;1.0577301;0.06076536;3.5823832;0.62047017;0.0026221252;711.7631;-7.6623855;202.01947;209.68185;0.012894241178838575;9751.041753292084;0.10349998;0.00058542384;0.38458657;0.04730224;0.43173265;0.3519067;0.3699738;0.33855253;9739.331;526.25714;33505.504;1664.2391;24;666667
90.12018;0.18915495;-9.334447;0.49573475;1.0;528.89575;-797.6542;2361.018;157.23645;1422.1328;444.11826;1.0761775;0.06636782;3.359859;0.6520573;0.001600594;706.30365;-11.560651;192.55162;204.11227;74.72558;0.12222749;-9.4398365;0.5220821;1.0;156.16745;1314.487;446.59308;0.15484068;0.038692422;2.9413023;0.6163332;0.0015170411;706.3528;7.9871397;191.48509;183.49796;0.012965262022554961;11191.624988079071;0.110265195;0.00029916828;0.38198778;0.04642144;0.4121501;0.3495826;0.37137395;0.33815992;9406.886;540.3186;32407.994;1744.0264;26;777778
79.35243;0.156119;-9.336254;0.49618667;1.0;323.22702;-620.3545;1844.2876;157.32474;1338.1287;446.46368;1.8259163;0.048051327;3.0946124;0.63020205;0.0009504055;709.5899;1.3827589;192.80423;191.42148;77.36474;0.11937635;-9.421181;0.51741815;1.0;161.08987;1493.1987;439.92117;3.021889;0.0505907;3.445748;0.61827123;0.0041344087;709.5923;-0.41915664;196.56949;196.98865;0.012978260410969151;12633.652486801147;0.10421297;0.00023887961;0.38105172;0.045907322;0.41640052;0.35437727;0.3714546;0.33984873;8261.103;579.6593;27298.707;2314.3801;26;888889
78.5525;0.16309056;-9.351709;0.5000504;1.0;246.43132;-122.25146;1021.7309;146.26498;1416.1777;460.61975;1.8453131;0.04198756;3.0252426;0.62632495;0.0012432314;703.2076;5.6344085;181.42537;175.79095;77.034134;0.15491366;-9.379834;0.5070815;1.0;146.69179;1450.6866;465.9392;1.9140855;0.044008996;2.741019;0.6207555;0.0012208577;703.18005;4.2127547;181.85078;177.63803;0.005284914455542049;13220.86462187767;0.105209395;0.00048324608;0.38357976;0.046020467;0.41812763;0.3536251;0.3709358;0.3390088;8718.107;543.7677;29231.027;1884.9628;26;1000000
