training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;target/held_out_val_batch_values;step
7.8592443;-11.181589;269.17786;72.194855;-0.040166646;-14.217447;1.0056126;1.0;39.369007;-0.035184007;-9.727949;0.59411025;1.0;2.2446117;0.8915008;-1.7622046;1.2337643;81.77179;-0.0032535936;-13.914305;0.94498396;1.0;36.270435;-0.002381555;-9.665537;0.57850724;1.0;0.9068357;-4.144823;-6.1018143;10.804045;0.0003901229685054606;43.34695649147034;0.39843708;0.2810983;0.27342334;0.2590987;0.8587572;0.47945765;0.20205629;0.33269992;244.46063;197.23822;93.7549;377.3229;198.5;[[-0.08722275495529175, 0.3729094862937927, 0.7205793857574463, 1.072069764137268, -0.4348025321960449, -0.7824207544326782, 0.11989378929138184, -0.4239673316478729, 1.0746046304702759, -1.4081106185913086, -1.5462870597839355, -0.329375684261322, -2.2312684059143066, -1.1398770809173584, -0.6604326963424683, -0.36086276173591614, -0.5991963148117065, -1.5487573146820068, -0.6410704851150513, -0.10450288653373718, -0.7806190252304077, -0.47026556730270386, -1.510535717010498, -1.159042239189148, -0.7638729214668274, -2.417557954788208, -1.2585759162902832, 1.894424319267273, 1.650707721710205, -0.05405569076538086, -0.33789271116256714, -0.7387583255767822, -0.5452741384506226, 0.9187620878219604, 1.2788466215133667, 0.24384456872940063, -1.2086503505706787, -0.5994182229042053, -0.9964606761932373, -0.7264506220817566, -0.5177345871925354, -1.7484806776046753, -1.5946277379989624, 0.41170674562454224, -2.6857738494873047, -0.41190579533576965, 1.0376451015472412, -0.9195131063461304, -1.7861385345458984, 0.3976907730102539, 0.968423068523407, -0.0009158551692962646, 1.1707468032836914, -1.3119243383407593, 0.62569260597229, -0.8874695301055908, -2.3420886993408203, -2.7405714988708496, -1.425050973892212, -0.4052473306655884, -1.721256136894226, -0.11372971534729004, -1.3986732959747314, -0.544237494468689, -2.9059691429138184, -0.04453152418136597, 0.09436595439910889, 1.6712775230407715, 0.5551401972770691, 1.340810775756836, -0.5758489370346069, 0.5753166675567627, -2.103930950164795, -1.6243078708648682, -1.4358232021331787, 0.6084528565406799, -0.8612775206565857, -1.7465559244155884, -2.0824053287506104, 0.195709228515625, -1.0952577590942383, -0.3311659097671509, -0.1324462890625, -0.4320485591888428, 1.266403317451477, -0.9116320013999939, -1.9558758735656738, -0.7054315805435181, 0.6750480532646179, 0.41889524459838867, 0.5726991295814514, 0.07763281464576721, 0.86065673828125, -1.0015010833740234, 1.005582571029663, -2.012333869934082, -0.12013253569602966, 0.6641483306884766, 0.6427843570709229, 0.22227555513381958, -0.8044333457946777, 1.0077677965164185, -2.9764928817749023, -0.212549090385437, -1.1527595520019531, -1.122439980506897, -0.6415046453475952, -0.22118592262268066, 0.331219345331192, 0.9614894986152649, -0.7683048248291016, -0.07477724552154541, -2.093587875366211, -0.5766428709030151, -0.2762995958328247, 0.904150128364563, -2.34881591796875, 0.6103412508964539, -2.205357074737549, -0.1010015606880188, 1.285409927368164, -1.229496717453003, -1.551620602607727, 0.954412579536438, -1.2348110675811768, -0.8350861072540283, 0.40386199951171875, 0.5238946676254272, -0.3846513628959656, -0.3794081211090088, 0.0670933723449707, -1.6552985906600952, -1.6738944053649902, 0.12520942091941833, 0.7773542404174805, -0.5230770111083984, -0.3152952790260315, -0.6949288249015808, -0.09846769273281097, -1.1559631824493408, -0.9502733945846558, -0.31962481141090393, -0.8918658494949341, -0.7097089290618896, 1.152563214302063, 0.08112868666648865, 0.4425266683101654, -0.2572641968727112, -0.1357971429824829, -0.3426072597503662, -1.585169792175293, -0.2497381865978241, 0.9408156871795654, -0.5422184467315674, 1.3370332717895508, -0.35984373092651367, -1.366127610206604, -1.7741584777832031, -0.5722000002861023, -0.17054122686386108, 0.40940481424331665, -1.4302616119384766, -0.08745033293962479, -0.21733856201171875, -1.78537917137146, -0.2945796847343445, -1.0504814386367798, 0.13522574305534363, -2.0986297130584717, -0.971798300743103, -2.280998945236206, -0.7121857404708862, -1.0454649925231934, -0.6793745756149292, -0.9739934802055359, -0.5162795782089233, -1.0166234970092773, -1.9912707805633545, -0.1554090976715088, 0.4593905806541443, -0.3199484944343567, -1.47025465965271, 0.39837390184402466, -0.3197949528694153, -0.6569052934646606, -1.077628493309021, -0.27356013655662537, -1.4650366306304932, -0.6232901811599731, -0.20662814378738403, 0.39270901679992676, -0.4034912884235382, -0.9752079844474792, -0.7183078527450562, -0.8370792865753174, -0.5591217875480652, -0.7055402994155884, -2.266073226928711, -1.9289638996124268, -0.5703529119491577, -0.21343958377838135, 1.1923270225524902, -0.7813373804092407, 0.6123982071876526, 0.3244559168815613, -1.3043625354766846, 0.4181253910064697, -0.10706357657909393, 0.10539761185646057, -0.837002158164978, -0.6831344962120056, -1.5360450744628906, -0.2908921241760254, -1.1628636121749878, 0.17385706305503845, -0.3310109078884125, 0.27661195397377014, -1.7362630367279053, -0.4193645715713501, -0.6629997491836548, -1.0799123048782349, -0.4551181197166443, 1.1442598104476929, -0.6002300977706909, 0.8403645753860474, 1.1362113952636719, -1.5155080556869507, 1.114680290222168, -1.4933271408081055, -0.8430048823356628, -1.0261727571487427, 1.4508192539215088, -0.2192744016647339, 0.5936335325241089, 1.770497441291809, -0.7499540448188782, -0.9432345628738403, 0.26333004236221313, -1.0294150114059448, -1.4801769256591797, -0.2092990279197693, -0.24611112475395203, -0.41756075620651245, 0.11893925070762634, -0.49182870984077454, -1.473924994468689, -1.636339545249939, 0.012232691049575806, -0.3042702078819275, 1.3586679697036743, -0.6700631380081177, -1.717776894569397, -0.8593580722808838, 0.07417604327201843, 1.1591849327087402, -0.04840725660324097], [2.1241798400878906, 0.9458361864089966, 0.49209606647491455, 0.39522093534469604, 2.5855562686920166, 0.9462487101554871, -0.18510043621063232, 1.2078531980514526, 0.37966930866241455, 1.8128411769866943, 3.3921098709106445, 3.0114121437072754, -0.8939692378044128, 2.2237911224365234, 1.74994957447052, 1.2461978197097778, 1.5041701793670654, 2.46783185005188, 2.7368578910827637, -0.7463767528533936, 2.471118927001953, 2.775050163269043, 0.7845414876937866, -0.4953799843788147, 0.1478523313999176, -0.12378793954849243, 2.359527826309204, 0.9895837306976318, -0.7051711082458496, 2.09305477142334, 2.2200839519500732, 2.103986978530884, 1.8311944007873535, 0.8951330780982971, 0.06394648551940918, -1.5552033185958862, 1.4014365673065186, 1.5012803077697754, 0.6395688056945801, 1.551229476928711, 2.4795732498168945, -0.658109724521637, 3.249289035797119, 0.6857000589370728, 2.596543312072754, 2.933867931365967, 0.12547683715820312, 2.25923490524292, 2.6530933380126953, -0.5747194886207581, 0.9952499270439148, 2.20182204246521, 1.3700262308120728, 1.3196094036102295, 0.8656138777732849, 0.8538058996200562, 1.4117825031280518, 3.7322864532470703, 2.0337116718292236, 1.8048691749572754, -1.3702011108398438, 0.4390915632247925, 0.599999189376831, 0.8337091207504272, 2.0023093223571777, -0.41389384865760803, 2.105992317199707, -0.33071744441986084, 2.4674394130706787, -2.2742927074432373, 1.4543648958206177, 1.8011399507522583, 2.319634199142456, 1.6252498626708984, 1.1338642835617065, 0.328344464302063, -0.5812886953353882, 2.5810978412628174, 2.8093271255493164, 2.327796220779419, 1.84228515625, 2.7605884075164795, 2.3556103706359863, 1.7930316925048828, 1.1219804286956787, 3.0605788230895996, 2.122655153274536, 2.212453842163086, 1.1367191076278687, 2.7799174785614014, 0.9893003106117249, 1.72892427444458, 0.24144315719604492, 3.6810407638549805, -0.13973116874694824, -0.12492460012435913, -0.33963608741760254, 1.2853238582611084, 1.3928149938583374, -0.84132981300354, 1.8908569812774658, 0.8865323662757874, 1.621669054031372, 1.5632328987121582, 2.9760358333587646, 2.2554492950439453, 2.506021738052368, 2.523968458175659, 1.7360607385635376, 0.5931069254875183, 2.452972650527954, 2.667752742767334, 3.1052770614624023, 1.1268994808197021, 2.576859951019287, 0.19493919610977173, 1.2465698719024658, 1.024518609046936, -0.03503835201263428, 2.2771177291870117, 1.043701171875, 1.235550045967102, 1.0276747941970825, 0.22720064222812653, 3.469301223754883, 2.60076904296875, 0.5884195566177368, 2.0140626430511475, 0.24547147750854492, 1.811255931854248, 2.175529956817627, 2.784684896469116, 2.1786839962005615, 0.7207099795341492, 0.04144394397735596, 1.9525833129882812, 2.621394157409668, 1.0731849670410156, 3.1332859992980957, 2.395298480987549, 2.1897051334381104, 2.5623230934143066, 1.5169932842254639, 3.5031838417053223, -0.030712485313415527, 2.2686047554016113, -0.3285443186759949, 2.4943532943725586, 2.995811939239502, -0.002251267433166504, 2.3413467407226562, 1.061233401298523, 0.17264246940612793, 2.295186996459961, 0.7599835395812988, 0.03021979331970215, -1.0941457748413086, 2.6157338619232178, 2.17611026763916, 0.2402445375919342, 1.4947134256362915, 3.1254048347473145, 2.893064260482788, 1.9512989521026611, 2.816483497619629, 2.0691323280334473, -3.265878915786743, 2.8949291706085205, 1.4138355255126953, 2.303248882293701, 2.971924066543579, 2.230396270751953, 2.269132614135742, 2.6904587745666504, 3.0084609985351562, 2.3446030616760254, 2.2164130210876465, 3.1756839752197266, 1.5082457065582275, 0.9860135912895203, 2.466177463531494, 2.409012794494629, 2.1956992149353027, 2.1774463653564453, 2.184074640274048, 2.932781457901001, 0.5859576463699341, 3.121056079864502, 2.0241308212280273, 0.05232703685760498, 1.2501721382141113, 2.071030855178833, 1.0436015129089355, 3.1229565143585205, 1.3607336282730103, 1.377727746963501, 2.7474722862243652, 2.9385721683502197, 2.4392099380493164, 2.126833438873291, 0.7552143335342407, 0.3854289650917053, 2.43471622467041, 0.6135387420654297, 0.5777114629745483, 1.2782191038131714, 0.7843881249427795, 1.876511573791504, 2.37233304977417, 2.0022969245910645, 2.680974006652832, 3.233715534210205, 2.0191543102264404, 2.2995574474334717, 2.1772162914276123, 2.1844077110290527, 2.4882729053497314, 3.2504024505615234, 2.66276216506958, -3.015272855758667, 1.2289527654647827, 1.7033523321151733, -0.24886874854564667, 1.8059037923812866, 0.21485888957977295, -1.5982210636138916, 2.8998637199401855, -0.31649869680404663, 2.7682862281799316, 2.234541654586792, 1.1218163967132568, 0.7856336832046509, 2.3826045989990234, 1.4315989017486572, -0.03178513050079346, 1.4290590286254883, 1.0067058801651, 1.5224751234054565, 2.1937785148620605, 1.5085649490356445, 2.316711664199829, 2.1328063011169434, 0.4847593307495117, 1.4563229084014893, 2.6027894020080566, 1.8022372722625732, 2.8395018577575684, 1.4330023527145386, 1.3296798467636108, -0.31923234462738037, 0.5405583381652832, 2.393397092819214, 2.6192586421966553, 2.053384304046631, 0.8098772764205933, 2.8074254989624023]];1
31.870573;-28.128859;298.67255;598.30237;3.9048157;-9.749057;0.11193427;1.0;246.10318;0.31720603;-8.987099;0.40889764;1.0;-0.0051049218;-34.65313;-98.75857;1.429626;619.63654;4.027885;-9.7823715;0.118597224;1.0;260.2538;0.40981534;-9.003354;0.4129614;1.0;0.12502708;-35.37172;-98.87457;1.3398986;0.0206009261914604;2332.3364703655243;0.04650886;0.0059170187;0.33525652;0.113908835;0.41648927;0.43461567;0.35464242;0.3684503;49.487442;1373.956;67.65577;1651.2587;34.0;[[0.013620391488075256, -0.013817712664604187, -81.63697814941406, -0.4945799708366394, -83.92395782470703, -0.39471471309661865, -41.1301383972168, -31.31673812866211, -98.9017105102539, 0.008809402585029602, -60.94295883178711, -28.63803482055664, -44.82486343383789, -66.96546936035156, -0.0068122148513793945, -63.79045104980469, -33.680564880371094, -46.73218536376953, -25.832077026367188, -0.3816491961479187, -0.0136689692735672, -82.27944946289062, -72.75234985351562, -22.528400421142578, -17.53200912475586, -92.68377685546875, -49.93848419189453, -49.58653259277344, -58.68971252441406, -90.51594543457031, -53.583709716796875, -26.23227310180664, -88.94631958007812, -34.27754211425781, -11.877177238464355, -38.791229248046875, -18.23995590209961, -34.33086395263672, -62.384544372558594, 0.000923454761505127, -0.0003234595060348511, -67.6331787109375, -76.31446838378906, -74.978271484375, 0.006039366126060486, 0.006471648812294006, -26.710548400878906, -54.36906433105469, -73.30965423583984, -29.761377334594727, -81.19339752197266, -22.77092933654785, -19.748043060302734, -10.385664939880371, -20.22818374633789, -22.447933197021484, -55.52949523925781, -19.67020034790039, -32.07364273071289, -25.983386993408203, -14.858956336975098, -40.729888916015625, -6.647136688232422, 0.006877616047859192, -28.51444435119629, -92.31971740722656, -9.626185417175293, -20.00044059753418, 0.017600327730178833, -90.03402709960938, -9.855032920837402, -0.07985688745975494, -20.328933715820312, -23.427860260009766, -21.48796844482422, 0.0064445436000823975, -39.39104461669922, 0.018521443009376526, -63.77603530883789, 0.019801273941993713, -0.009158298373222351, -23.531951904296875, -81.69896697998047, -65.72525787353516, -14.312479972839355, -18.044326782226562, -25.221294403076172, -19.634166717529297, -24.83795166015625, -91.77145385742188, 0.0038689076900482178, -10.26450252532959, -57.15781021118164, -0.0032717138528823853, -12.183573722839355, -25.266036987304688, -18.132034301757812, -87.10753631591797, -90.42190551757812, -49.49284362792969, 0.014666318893432617, 0.01626768708229065, 0.04786720871925354, -43.71494674682617, -20.877206802368164, 0.012554451823234558, -41.23188400268555, -19.90264320373535, 0.020889773964881897, -79.23177337646484, -7.294778823852539, 0.0064460039138793945, -20.05908966064453, -30.8414249420166, -30.426626205444336, -8.3715238571167, -60.36272430419922, -80.44100952148438, -19.901090621948242, -40.644447326660156, 0.02983836829662323, -61.03380584716797, -29.731121063232422, -14.325267791748047, 0.014260947704315186, -5.794898509979248, -30.50320816040039, -16.2159366607666, -10.119091987609863, -94.36390686035156, -87.8646469116211, -19.33098793029785, -95.90948486328125, -15.908196449279785, -32.41742706298828, -4.852327823638916, -25.728822708129883, 0.02324855327606201, -18.174434661865234, -33.847835540771484, -17.973194122314453, -28.966665267944336, -24.371597290039062, -0.02668154239654541, -35.07072830200195, -91.65008544921875, -34.034446716308594, 0.00988556444644928, -86.74876403808594, -0.0030682235956192017, -10.629008293151855, -29.64783477783203, -20.3294677734375, -29.546138763427734, -22.83201789855957, -7.119874000549316, 0.004886075854301453, -10.737008094787598, -20.758769989013672, -0.0027659088373184204, -22.259906768798828, -18.736785888671875, -70.10942077636719, -12.138716697692871, -85.53730773925781, -16.70722007751465, 0.016201436519622803, -14.492866516113281, -7.373194217681885, -44.039093017578125, -91.84147644042969, -26.004140853881836, -0.004663839936256409, -9.534703254699707, -0.00351850688457489, -39.869571685791016, -94.60092163085938, -57.59757614135742, 0.010375767946243286, -50.67402267456055, -68.42100524902344, -21.20751953125, -16.182723999023438, -20.354351043701172, -91.1998291015625, -90.98693084716797, -13.114453315734863, -91.88661193847656, 0.0006400197744369507, 0.00029405951499938965, -30.64340591430664, 0.006987929344177246, -21.361713409423828, -85.47181701660156, -19.798568725585938, -27.069950103759766, -49.236602783203125, -44.601383209228516, -5.42646598815918, -25.319889068603516, -17.652061462402344, -0.0018963068723678589, -55.92359161376953, -25.46387481689453, -73.168212890625, -14.856285095214844, -23.52043914794922, -32.649375915527344, -74.28978729248047, -12.672416687011719, -23.842384338378906, -9.327384948730469, -0.001999214291572571, -55.549957275390625, -24.412822723388672, -85.87918090820312, -33.317138671875, -26.19176483154297, -76.662353515625, -65.64378356933594, -33.853511810302734, 0.014296695590019226, 0.0022165030241012573, 0.02210076153278351, -7.217360019683838, 0.007064327597618103, -85.93043518066406, -22.566104888916016, -25.00767707824707, -1.997342586517334, -28.12265396118164, -0.04869753122329712, -0.03092186152935028, -24.880382537841797, -24.1162052154541, -75.58070373535156, -91.4125747680664, -0.01977647840976715, -55.670196533203125, -51.63201904296875, -10.239609718322754, -23.164432525634766, -25.5413875579834, -43.89826583862305, 0.0036529749631881714, 0.008587047457695007, 0.008797958493232727, -16.151525497436523, -31.825515747070312, -32.49263000488281, -39.19163513183594, 0.008922174572944641, -23.655109405517578, -34.514984130859375, -18.934045791625977, -83.72149658203125], [-0.004884153604507446, -0.004851967096328735, -81.66024780273438, -0.4657808840274811, -84.2899169921875, -0.35889437794685364, -40.97951889038086, -31.85745620727539, -98.94900512695312, -0.004530459642410278, -60.96757125854492, -28.716100692749023, -44.77505874633789, -66.82518768310547, -0.004514366388320923, -63.62641525268555, -33.83799362182617, -46.6868782043457, -26.111547470092773, -0.44262972474098206, -0.008205324411392212, -82.27796936035156, -72.59251403808594, -22.586315155029297, -17.64405059814453, -92.62075805664062, -50.13713073730469, -49.79239273071289, -58.38414001464844, -90.60893249511719, -53.5317497253418, -26.374135971069336, -88.89317321777344, -34.531246185302734, -12.043169021606445, -39.02960205078125, -18.463836669921875, -34.693843841552734, -62.00339126586914, 0.030388087034225464, 0.02576395869255066, -68.00247192382812, -76.36897277832031, -74.92678833007812, -0.002434283494949341, 0.006525486707687378, -26.959285736083984, -54.55774688720703, -74.24554443359375, -30.16299057006836, -81.19673156738281, -22.914443969726562, -19.909940719604492, -10.537975311279297, -20.317197799682617, -22.56340789794922, -55.547428131103516, -19.774608612060547, -32.15657424926758, -26.077281951904297, -15.017953872680664, -40.56985092163086, -6.631211757659912, 0.0003422200679779053, -28.659326553344727, -92.09579467773438, -9.661818504333496, -19.62562370300293, -0.009805351495742798, -90.17256164550781, -9.712389945983887, -0.04435315728187561, -20.307472229003906, -23.37326431274414, -21.457746505737305, -0.007024437189102173, -39.431278228759766, 0.009184688329696655, -64.26304626464844, 0.012048333883285522, -0.007387071847915649, -23.54261016845703, -81.67498779296875, -66.16590881347656, -14.376075744628906, -18.03341293334961, -25.21019744873047, -19.547645568847656, -24.89018440246582, -91.75413513183594, -0.003583580255508423, -10.237022399902344, -57.33975601196289, -0.0025477707386016846, -12.188945770263672, -26.53310775756836, -18.224300384521484, -86.97647094726562, -90.44007873535156, -49.80955505371094, 0.006311863660812378, -0.005647450685501099, 0.017984360456466675, -43.491703033447266, -20.832443237304688, -0.0002072155475616455, -41.296817779541016, -20.310298919677734, 0.012947171926498413, -78.72053527832031, -7.211691856384277, 0.005300849676132202, -20.19631576538086, -30.825031280517578, -30.470111846923828, -8.572797775268555, -59.89902877807617, -80.27103424072266, -19.837726593017578, -40.61434555053711, 0.02290329337120056, -60.787376403808594, -29.791406631469727, -14.482786178588867, 0.005598992109298706, -5.65171480178833, -30.364009857177734, -16.41753387451172, -10.103876113891602, -94.43730163574219, -87.52102661132812, -19.360801696777344, -96.17051696777344, -15.857044219970703, -32.537288665771484, -4.785228252410889, -25.751293182373047, 0.01557430624961853, -18.236480712890625, -33.96876907348633, -17.987205505371094, -29.17467498779297, -24.347084045410156, 0.008335679769515991, -35.12991714477539, -91.75271606445312, -33.947235107421875, -0.005289584398269653, -86.7760009765625, 0.013053268194198608, -10.557767868041992, -30.78317642211914, -20.469776153564453, -29.624744415283203, -22.779884338378906, -7.155087471008301, 0.018689125776290894, -10.813241958618164, -20.805917739868164, 0.003757089376449585, -22.346220016479492, -18.682899475097656, -70.78030395507812, -12.018712997436523, -85.55648040771484, -16.751367568969727, 0.019229859113693237, -14.445419311523438, -7.406856536865234, -43.87826156616211, -91.87510681152344, -26.121044158935547, -0.02852228283882141, -9.492283821105957, 0.00885269045829773, -40.018672943115234, -94.67784881591797, -57.47832489013672, 0.00989791750907898, -50.69833755493164, -68.45110321044922, -21.17194366455078, -16.23371124267578, -20.353029251098633, -91.4078369140625, -91.09719848632812, -13.214776992797852, -91.99942779541016, 0.005612581968307495, 0.014100044965744019, -30.82261848449707, 0.001886218786239624, -21.453399658203125, -85.53569030761719, -20.11359405517578, -27.044639587402344, -49.24483108520508, -44.75003433227539, -5.443714141845703, -25.56499671936035, -17.71867561340332, -0.0050785839557647705, -56.009822845458984, -25.526243209838867, -73.47431945800781, -14.818342208862305, -23.580156326293945, -32.77717590332031, -74.682861328125, -12.613460540771484, -23.83993148803711, -9.244550704956055, -0.0040170252323150635, -55.77303695678711, -24.453426361083984, -86.01667785644531, -33.43472671508789, -26.195785522460938, -76.97508239746094, -66.06015014648438, -34.25093460083008, 0.0006892383098602295, 0.011666268110275269, 0.010918349027633667, -7.112816333770752, -0.0017825663089752197, -86.04811096191406, -22.918466567993164, -24.942001342773438, -1.938574194908142, -28.14950180053711, -0.07943323254585266, -0.053641706705093384, -24.89767837524414, -24.219449996948242, -75.8819808959961, -91.72659301757812, -0.014067679643630981, -55.674259185791016, -51.630531311035156, -10.289134979248047, -23.176219940185547, -26.17007064819336, -43.87905502319336, 0.005998581647872925, 0.0059181153774261475, 0.00849887728691101, -16.142444610595703, -31.921701431274414, -32.71451187133789, -39.40945053100586, 0.0018274486064910889, -23.464035034179688, -34.80949020385742, -19.07161521911621, -83.41259765625]];111112
