training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
260.93527,0.16602823,-9.337692,0.49654585,1.0,21.69642,-122.93472,1131.1011,482.07202,29.610323,18.738205,5.8355947,122.984726,26.510572,10.861803,0.015441912,1.0,-122.93472,482.12204,605.05676,225.35788,0.051482566,-9.218833,0.4668312,1.0,484.6375,27.228718,16.15216,5.2265654,85.61124,24.32385,9.067535,0.012089705,1.0003,-85.58691,484.6875,570.2744,0.006000821113586426,30.00410795211792,1
359.5293,1.1354868,-7.7754927,0.10599615,1.0,499.76447,-432.6017,3619.5098,143.29596,1129.6849,448.2459,0.40535894,16.37409,16.252823,3.8683028,0.0015226258,5.0753956,-82.85122,143.54971,226.40094,340.07965,1.029643,-7.821208,0.117424995,1.0,134.96924,1149.4089,464.34863,2.9253783,14.43722,15.393519,3.5813208,0.011163264,5.0769796,-73.04362,135.22308,208.26671,0.24352111773490906,1247.609699010849,5000
335.21252,0.7803968,-7.749836,0.09958205,1.0,143.42178,-110.311226,1484.0922,242.91,700.1272,280.85754,1.1719754,3.0504804,7.421478,2.0356088,0.0048871855,23.014994,-69.05604,244.06076,313.1168,320.7981,0.78725314,-7.73962,0.09702805,1.0,245.29129,710.76587,277.74515,0.2443322,3.1520147,7.4040217,2.04055,0.004490831,23.021507,-71.413055,246.44235,317.8554,0.21683212819099426,2331.7703421115875,10000
222.6842,0.35682973,-7.7458944,0.09859657,1.0,247.30922,-191.32831,1608.9136,350.31635,454.80054,154.19627,1.7459182,0.4670555,4.0369196,1.1870968,0.0023513765,85.048004,-35.469738,354.56876,390.03848,225.97119,0.35582644,-7.7694664,0.10448952,1.0,345.96725,400.12445,158.67273,0.23738608,0.4411345,4.0108566,1.1942352,0.0020584129,85.068726,-33.27331,350.2207,383.49402,0.1235365668296814,2949.453177690506,15000
131.95131,0.3078178,-7.748623,0.09927869,1.0,175.09424,-237.57214,1230.4354,393.42645,357.66483,109.04579,0.89010286,0.08231883,2.9009607,0.87713385,0.0010996885,244.6399,-7.906474,405.65845,413.5649,139.84389,0.29304057,-7.754143,0.10065884,1.0,391.66412,315.3346,110.79869,0.11949545,0.080186024,2.7314968,0.89405316,0.002058897,244.68564,-7.3860865,403.8984,411.2845,0.008499984312057495,2991.953100681305,20000
103.13883,0.25898045,-7.7163315,0.09120585,1.0,126.42867,-108.72136,756.05475,396.85007,405.89185,105.67836,0.6304898,0.037952375,2.028754,0.7975304,0.0011825272,333.52478,4.018182,413.5263,409.50812,113.427986,0.3244173,-7.7328997,0.095347874,1.0,394.4541,384.91577,107.99979,0.9501007,0.040606864,2.2397928,0.8173318,0.0030638955,333.4952,3.1325662,411.12888,407.9963,0.13927756958007811,3688.3409519195557,25000
93.28575,0.22071104,-7.738632,0.09678093,1.0,75.03832,-69.442245,497.91272,381.74493,637.09454,124.05326,0.66893214,0.035602015,2.416905,0.7824785,0.0020056101,336.7376,4.8483434,398.58182,393.73346,96.97336,0.27205577,-7.7752953,0.10594681,1.0,385.8563,538.1076,118.4899,1e-06,0.03540097,2.4057875,0.78723776,0.005670063,336.6981,4.9154654,402.6912,397.77573,0.007864451599121094,3727.6632118225098,30000
91.16701,0.21252543,-7.7095885,0.08952014,1.0,104.93455,-90.263695,686.89606,373.51135,898.8334,141.38849,1.4079335,0.040302582,2.6307917,0.8038268,0.0024950006,323.067,3.1329157,389.6647,386.5318,96.90368,0.27626592,-7.712816,0.0903269,1.0,377.43,813.9086,134.57321,0.70843625,0.04449421,3.2418492,0.79223406,0.0052472027,323.06158,1.7787089,393.58307,391.80435,0.11133179879188537,4284.322207689285,35000
109.98681,0.2595067,-7.7116494,0.090035275,1.0,102.608444,-110.191574,639.5117,371.09763,984.1747,148.41122,1.4288876,0.040451765,3.0864763,0.826489,0.0013885802,320.00797,3.0555115,387.09802,384.0425,95.47451,0.26196516,-7.706814,0.088826515,1.0,364.16916,852.14514,153.73111,0.54849946,0.0385271,3.5024226,0.7857481,0.0026870528,319.9965,3.6712875,380.16898,376.49768,0.013138647651672363,4350.015447378159,40000
103.88054,0.2482458,-7.6956863,0.0860446,1.0,108.44694,-128.14645,1436.3431,365.02524,1025.8583,162.53221,0.45678818,0.07999501,6.8612375,0.82558477,0.0028434605,297.9426,-8.9367895,379.92236,388.85916,90.06789,0.22178866,-7.733556,0.095511936,1.0,361.3589,994.22546,164.4436,0.5694661,0.041510355,2.0787973,0.80268645,0.0032892656,297.93396,2.5293539,376.25558,373.72623,0.11514051280021667,4925.718016624451,45000
