training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
40.884163,-0.46531317,-5.0390825,0.177756,1.0,0.5949764,0.0009765625,0.7107651,-0.14633304,-0.14633204,-0.14735268,17.40955,1.2631311,0.04141746,0.42244333,-0.9411256,79.66356,0.60279083,0.0,0.6928828,-0.20186605,-0.20186242,-0.20557341,20.004774,1.2894323,0.042891353,46.946785,-0.3023554,-5.0629683,0.18731032,1.0,0.99902344,0.0,0.012060689,-5.696019,-5.6959796,-5.7364936,0.17770137,0.007141141,9.744939e-05,0.99902344,0.0029296875,0.011517814,-5.825445,-5.825409,-5.862592,0.72393435,0.008794779,5.955144e-05,0.010999351358413696,54.99675941467285,1
6.057028,-0.34185123,-4.6495166,0.021929491,1.0,0.9990368,0.34472656,0.004366705,-15.743481,-15.755405,-3.5467439,8.5871725,0.12781061,4.94405e-07,0.035812862,-0.05668147,0.638996,0.9990301,0.33203125,0.0043772752,-15.723569,-15.735593,-3.4224806,7.0382113,0.14037856,4.9635617e-07,5.795643,-0.27268916,-4.6571445,0.024980724,1.0,0.99901867,0.23339844,0.0048199827,-15.769907,-15.781571,-3.837061,8.247348,0.10907294,2.0838745e-06,0.99901676,0.22753906,0.0048377076,-15.776377,-15.788096,-3.7875738,6.013072,0.11123328,2.4498352e-06,0.10915236358642579,600.758579492569,5000
13.014664,-0.34853923,-4.647488,0.021118142,1.0,0.9990616,0.38964844,0.0040237256,-14.80435,-14.815898,-2.9885983,25.105568,0.30612087,4.470193e-06,0.14122587,-0.14261813,1.4456012,0.99907017,0.38183594,0.004023414,-14.870834,-14.882486,-2.9497502,6.5395575,0.2927953,2.207209e-06,17.260368,-0.26255697,-4.6459203,0.020491157,1.0,0.9989767,0.27148438,0.0047034454,-14.816291,-14.827404,-3.4474084,70.55295,0.2867871,3.4923066e-06,0.9989624,0.25683594,0.004754153,-14.917194,-14.928409,-3.445919,33.83773,0.28961828,4.776856e-06,0.10935861639976502,1147.5516629219055,10000
28.33136,-0.27601236,-4.640997,0.01852184,1.0,0.999115,0.4296875,0.0037158795,-14.503015,-14.514653,-2.5966604,58.612953,0.58548373,7.6952365e-06,0.2647645,-0.37254092,2.9196153,0.9991007,0.4189453,0.0036946204,-14.709681,-14.721462,-2.657028,18.328588,0.5123831,1.6637753e-06,35.00467,-0.24949312,-4.644829,0.020054406,1.0,0.99885464,0.2734375,0.004769628,-14.486662,-14.497711,-3.1840363,16.721136,0.42384428,4.412963e-08,0.9988241,0.2578125,0.0048514763,-14.665922,-14.676995,-3.3379736,37.0273,0.47300124,1.5613699e-07,0.08656195440292358,1580.3614377975464,15000
42.67382,-0.43534744,-4.647658,0.021186115,1.0,0.9991646,0.48339844,0.0032873768,-15.106731,-15.119433,-2.1128726,29.064177,0.8452654,1.2817924e-06,0.5094131,-0.29580456,4.828075,0.9991436,0.47558594,0.0032490706,-15.252987,-15.26587,-2.073689,33.724407,0.8761586,7.158528e-06,60.085846,-0.34728944,-4.6403112,0.01824733,1.0,0.99888134,0.27539062,0.005147923,-14.992937,-15.003989,-3.6861405,246.81425,0.68625027,3.3219573e-07,0.99886894,0.2529297,0.0052002035,-15.233691,-15.244823,-3.845502,28.185617,0.5775502,1.4906442e-07,0.035273062658309935,1756.726753950119,20000
39.761436,-0.6867765,-4.644386,0.019877313,1.0,0.999176,0.5546875,0.0029568183,-15.915755,-15.929582,-1.7715689,52.45728,1.0577052,7.444277e-07,0.46341646,-0.12499747,3.627325,0.9991703,0.5292969,0.0028646016,-16.015993,-16.030045,-1.6398156,74.83928,1.1907859,7.759541e-06,68.532,-0.62844163,-4.64227,0.019031165,1.0,0.99885845,0.2705078,0.0055785323,-15.7517185,-15.763228,-3.9774907,127.602005,1.020889,6.863616e-09,0.99877167,0.2763672,0.005734428,-15.820934,-15.832539,-3.94909,81.10687,1.3630881,9.307698e-09,0.09303547616004944,2221.9041361808777,25000
51.21773,-0.72093064,-4.6383877,0.017478103,1.0,0.99920654,0.6123047,0.0027288182,-16.665306,-16.68018,-1.4477019,51.618153,1.3169472,1.5078659e-07,0.5376204,-0.36034974,4.0228086,0.99919605,0.57714844,0.0027154465,-16.75296,-16.767927,-1.4400622,108.55607,1.5237288,5.3659967e-08,78.52315,-0.7240007,-4.637456,0.01710534,1.0,0.99879074,0.25,0.00614369,-16.596088,-16.608004,-4.405118,120.41265,1.3410301,3.3856262e-09,0.99875546,0.24609375,0.00623302,-16.812912,-16.824947,-4.4998026,164.5243,1.7091641,2.4238163e-08,0.03260704169273376,2384.939346075058,30000
64.567184,-0.6092615,-4.6407533,0.01842424,1.0,0.99926853,0.6748047,0.002391668,-17.483215,-17.499344,-0.98354226,89.50334,1.9670014,1.3300558e-08,0.6815731,-0.5327604,4.482443,0.99924374,0.64746094,0.002352869,-17.782837,-17.799139,-1.1053265,43.569153,1.7390347,1.3489978e-08,85.659485,-0.80084616,-4.6334176,0.015490058,1.0,0.9987793,0.25195312,0.0064353906,-17.176987,-17.18928,-4.6006775,338.2947,2.1460881,1.7854117e-11,0.99872684,0.2421875,0.0065844557,-17.415916,-17.428267,-4.7816715,290.67142,1.8586338,1.2202611e-10,0.08239411087036133,2796.9099037647247,35000
62.187325,-0.73172694,-4.6444225,0.01989208,1.0,0.9992819,0.65722656,0.002374792,-17.864143,-17.88067,-0.95768845,271.95734,2.2542734,4.8807167e-09,0.44681248,-0.49200478,5.888015,0.9992275,0.6142578,0.0023905914,-17.906973,-17.923529,-0.96967185,109.77769,2.2830553,2.9672508e-06,88.65906,-0.94813573,-4.640255,0.018224869,1.0,0.99873924,0.27734375,0.0067252265,-17.909912,-17.922749,-4.7776365,367.31717,2.3923936,9.336992e-11,0.9986925,0.234375,0.0066939257,-17.966019,-17.978746,-4.9432764,255.14232,2.0096865,3.008804e-09,0.03101085262298584,2951.964168071747,40000
60.376427,-0.7066834,-4.63404,0.015739005,1.0,0.9992895,0.703125,0.0021822182,-18.234882,-18.251945,-0.780262,130.94386,2.4231377,1.0321522e-05,0.6281766,-0.24074836,4.6574287,0.99926376,0.6328125,0.002211709,-18.28674,-18.30379,-0.8452649,86.39053,2.2980876,3.277057e-06,92.177635,-0.89610225,-4.644176,0.019793287,1.0,0.9987135,0.24511719,0.0073093334,-18.139032,-18.151382,-5.505109,551.8805,2.818843,5.677938e-10,0.998683,0.21875,0.0072837225,-18.253578,-18.265945,-5.5995493,573.3431,2.7925396,2.4883581e-11,0.08897376375198364,3396.832992076874,45000
