training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
22.249676,0.012818587,-9.303129,0.48790526,1.0,1.2829835,-1.3423132,33.084568,2.7537332,-0.32387114,-2.4860382,0.41580784,18.772833,-0.006052009,-9.252125,0.47515428,1.0,2.4861474,0.5300489,-3.0849745,3.2812862,0.005104330253601074,25.52165937423706,1
51.25245,0.021319317,-7.882421,0.13272825,1.0,1.6989208,-2.2685068,41.366737,0.7139772,-13.057627,-24.994877,0.19561327,63.135258,0.09242374,-7.915015,0.14087681,1.0,0.7262238,-13.261726,-24.969524,1.1003292,0.1688619891643524,869.8316626548767,5000
81.69125,0.11558507,-7.835043,0.12088363,1.0,5.236409,-4.3997917,72.867615,0.67269874,-19.078178,-43.123604,0.3103364,82.3795,0.055710696,-7.835663,0.121038675,1.0,0.5994537,-18.5925,-43.18466,0.3113594,0.16178615288734435,1678.7625744342804,10000
70.50504,0.10664208,-7.739908,0.097099915,1.0,3.0432515,-3.6511884,45.959743,0.615657,-20.615639,-57.743385,0.34141386,85.31683,0.0940272,-7.8081293,0.11415519,1.0,0.40058938,-21.08744,-57.65058,0.42733562,0.0816068796157837,2086.79723072052,15000
76.60812,0.050679132,-7.759182,0.10191849,1.0,9.958609,-2.7813344,47.277367,0.6531612,-22.270817,-66.8478,0.41099834,85.11659,0.13963279,-7.793973,0.1106161,1.0,0.7174655,-22.622114,-66.472595,0.5326828,0.002819301176071167,2100.89377951622,20000
81.849335,0.15318877,-7.7726727,0.10529112,1.0,3.7580757,-2.9277532,67.149315,0.49835286,-23.158302,-75.329735,0.64513665,88.21324,0.10888327,-7.7724123,0.10522613,1.0,0.4386591,-22.719328,-74.746284,0.32292143,0.07907542152404785,2496.271087884903,25000
62.503216,0.045442425,-7.7656517,0.103535905,1.0,3.7748146,-4.424263,55.58181,0.55328393,-24.259626,-78.97654,0.31413612,86.480385,0.13864146,-7.7822022,0.107673526,1.0,0.4315751,-22.522366,-78.68416,0.3678717,0.0029167521476745604,2510.854889154434,30000
69.914566,0.087068066,-7.7535167,0.10050212,1.0,3.515899,-11.5849,58.32474,0.49328512,-23.955217,-83.23752,0.34680527,85.69466,0.10291102,-7.7941,0.11064803,1.0,0.44533455,-23.01605,-79.82633,0.38040733,0.09285679206848145,2975.138909101486,35000
62.71758,0.062056202,-7.754013,0.10062623,1.0,4.462716,-3.908207,46.1927,0.80820745,-24.291176,-81.8353,0.29415375,90.02084,0.14492649,-7.7999725,0.11211605,1.0,0.63047576,-24.385391,-81.72069,0.46925288,0.003224204063415527,2991.259960412979,40000
78.08095,0.07946036,-7.740466,0.09723947,1.0,2.4614315,-1.9230709,47.31935,1.158482,-24.591293,-84.374695,0.34073347,82.796585,0.126878,-7.7657104,0.10355055,1.0,1.2152805,-24.313196,-79.15756,0.47246134,0.08372810230255127,3409.900606393814,45000
71.84697,0.10467134,-7.7177763,0.09156703,1.0,4.9707236,-6.093527,55.011868,0.53987503,-25.253445,-85.09754,0.3674204,76.8235,0.091360405,-7.7662697,0.1036904,1.0,0.51858723,-24.31429,-87.20821,0.3738465,0.00283795280456543,3424.090400457382,50000
69.55803,0.07737338,-7.726234,0.09368142,1.0,4.7513633,-8.859838,59.48465,1.069151,-24.015793,-87.449844,0.2758441,67.06857,0.11739933,-7.7635493,0.1030103,1.0,0.8821615,-23.899658,-84.816734,0.43271327,0.08485823836326599,3848.381852865219,55000
73.22742,0.0928224,-7.744364,0.098213874,1.0,4.085699,-6.613687,53.313705,0.65921736,-24.551975,-84.04758,0.32441968,78.04387,0.15741397,-7.7543573,0.100712396,1.0,0.7761706,-24.252213,-87.43625,0.48895997,0.0030788763999938964,3863.776273727417,60000
68.28725,0.10944651,-7.715671,0.09104078,1.0,3.1617126,-3.7198284,46.55275,0.41610718,-25.15046,-86.106544,0.46653622,70.6526,0.10181942,-7.7681427,0.104158714,1.0,0.48655027,-24.590294,-80.28529,0.4257424,0.0030845494747161867,3879.199054479599,65000
75.08826,0.11808987,-7.70478,0.08831802,1.0,2.90298,-3.066601,59.65189,0.48590124,-24.451881,-89.93529,0.6210996,76.06323,0.1472477,-7.767873,0.10409112,1.0,1.1880176,-25.837305,-89.50523,0.4851214,0.0032662105560302733,3895.530141353607,70000
77.006714,0.1368585,-7.700167,0.087164745,1.0,2.46906,-2.5136282,53.28435,1.483384,-25.352526,-86.88144,0.45342624,76.86116,0.16767624,-7.764021,0.10312821,1.0,1.11096,-24.484123,-90.53934,0.44933707,0.0032645386695861816,3911.8528797626495,75000
