training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;step
10.053183;-17.893894;292.3333;84.937805;-0.050934426;-14.19725;1.0015732;1.0;42.601593;-0.019879084;-9.33427;0.49569023;1.0;2.798134;-0.71314466;-2.2711535;1.2316508;92.12253;-0.02727458;-13.450216;0.8521662;1.0;40.99544;-0.05028838;-9.266542;0.47875857;1.0;0.84085274;-5.667781;-7.5831757;17.130013;0.000524269329773175;58.25209188461304;1
40.056194;-24.38318;365.27713;603.43365;3.8167171;-9.843925;0.13090801;1.0;174.48663;0.28677592;-7.624442;0.06823352;1.0;0.13483348;-36.643677;-102.5339;2.1935613;631.3246;4.237049;-9.860983;0.13431966;1.0;185.16873;0.32856327;-7.6999483;0.0871101;1.0;0.10415509;-38.11192;-102.78488;1.1867152;0.011689002763803255;1357.0288817882538;111112
24.402021;-22.305782;291.32257;601.40686;4.1292124;-9.712343;0.1045916;1.0;169.64546;0.3990838;-7.590933;0.059856195;1.0;0.13359997;-36.199642;-101.750694;1.2433639;624.4658;4.245955;-9.828346;0.1277924;1.0;193.78616;0.43293303;-7.698144;0.08665882;1.0;0.1141296;-36.17574;-100.62935;1.7533176;0.006691306793779099;2100.506675004959;222223
20.992744;-19.805033;215.77228;561.89343;3.5827422;-9.769873;0.11609743;1.0;151.38928;0.23292913;-7.6008663;0.062339656;1.0;0.19070594;-36.634094;-100.63992;1.1187963;616.3418;4.105768;-9.830125;0.12814796;1.0;176.01259;0.30877477;-7.703775;0.08806671;1.0;0.16767949;-37.963108;-100.71071;3.901997;0.006178366482483685;2786.9911563396454;333334
24.189888;-11.509423;243.30214;588.55493;3.870684;-9.649647;0.09205228;1.0;155.36658;0.32190472;-7.577099;0.05639773;1.0;0.30317545;-36.97079;-100.48949;1.2287841;630.61786;3.997303;-9.805777;0.123278216;1.0;170.58684;0.351307;-7.6906734;0.084791325;1.0;0.17173867;-37.335842;-100.3356;3.273085;0.006174113035465956;3473.003033399582;444445
11.718839;-16.066757;218.92407;607.7899;3.931737;-9.641613;0.09044553;1.0;178.60304;0.46860427;-7.596031;0.061130695;1.0;0.08005271;-38.091488;-103.12698;1.5040677;623.1736;4.212601;-9.881589;0.13844071;1.0;172.1933;0.20667017;-7.7218046;0.092574075;1.0;0.08010821;-35.27792;-101.00783;2.9649503;0.006092699254425253;4149.968945980072;555556
18.036655;-15.39309;241.24962;623.4096;4.260308;-9.579569;0.078036755;1.0;191.54184;0.49210206;-7.5710425;0.0548836;1.0;0.24188797;-38.30065;-100.14344;1.5772694;613.28644;3.7238688;-9.78495;0.11911298;1.0;183.07939;0.35775545;-7.729251;0.09443569;1.0;0.038038433;-37.649292;-100.70715;1.5854697;0.006026036485440477;4819.527888536453;666667
14.276048;-18.86235;284.47858;625.6632;4.2972555;-9.599766;0.08207617;1.0;167.7399;0.350955;-7.597233;0.061431177;1.0;0.1024459;-37.342163;-100.38641;1.6549191;626.2421;3.9572997;-9.798552;0.1218332;1.0;193.80583;0.44108558;-7.7308083;0.09482515;1.0;0.09772002;-36.978592;-99.99349;2.7063437;0.006065526671090789;5493.474625825882;777778
37.819954;-11.683794;268.175;607.348;3.8006687;-9.711528;0.10442852;1.0;172.27444;0.35402322;-7.589487;0.059494764;1.0;0.056703374;-38.254723;-100.18049;2.0848815;610.2755;3.642458;-9.810129;0.124148704;1.0;177.47299;0.4061911;-7.717118;0.09140243;1.0;0.2179324;-36.619205;-100.075134;2.1702247;0.0060696749968676845;6167.8822889328;888889
19.359846;-24.465193;344.67627;632.4498;4.14769;-9.602438;0.08261059;1.0;155.76239;0.37326026;-7.6029253;0.06285425;1.0;0.06284816;-36.870922;-100.65119;2.2089796;647.3204;4.4472327;-9.762558;0.114634566;1.0;182.70482;0.453732;-7.7007627;0.08731376;1.0;0.062196404;-38.72083;-100.13704;1.9994938;0.006004085799207946;6835.002268075943;1000000
