training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
40.529186,-1.2107822,-9.30834,0.4892078,1.0,3.7459207,1.9779198,-0.557689,-3.8768308,2.4780164,-1.760912,130.54065,3.3953695,0.279177,-3.168014,0.50097644,6.325983,-2.0713143,-9.279099,0.4818979,1.0,18.86758,0.82019496,-1.9177396,-5.2524652,2.0474873,-1.495267,-4.3313284,1.1674984,0.009362973499298096,46.814868688583374,1
11.53303,-0.69720936,-8.207108,0.2139,1.0,0.96852386,0.0,-15.152508,-23.573984,2.2461014,-2.209699,52.314922,1.0234504,-14.547319,-22.810667,0.048388213,15.038767,-0.7097147,-8.257688,0.22654492,1.0,1.1666245,0.555925,-14.615517,-23.535028,2.228308,-14.02257,-22.761885,0.043335788,0.26048775458335877,1349.2536447048187,5000
17.081224,-0.7095294,-8.049837,0.17458227,1.0,1.3667998,0.0,-22.094633,-39.381832,3.8348966,-4.3235235,71.69328,0.71116775,-21.663929,-38.73822,0.066943616,17.279758,-0.7094585,-8.063086,0.17789432,1.0,1.8200377,0.0,-21.530586,-39.343273,1.1190408,-21.057205,-38.7401,0.07643138,0.26251859631538393,2661.8466277122498,10000
8.185036,-0.8570368,-7.990879,0.15984286,1.0,1.7478441,0.0,-26.147705,-51.890163,2.8374634,-3.594805,65.62695,1.0454943,-25.651974,-51.363216,0.114886746,20.292484,-0.6904224,-8.0501585,0.17466252,1.0,1.8073652,0.0,-26.37073,-51.855545,1.506026,-25.927818,-51.266155,0.091261365,0.14836179757118226,3403.6556203365326,15000
26.68227,-0.48654583,-8.0009575,0.16236232,1.0,2.1346974,0.0,-26.74886,-60.797764,4.6609488,-4.1971793,117.48433,0.6759736,-26.296213,-60.377045,0.12450977,36.962967,-0.5216957,-8.0406685,0.17229024,1.0,2.2909894,0.0,-26.399746,-60.77768,0.76662475,-25.994293,-60.369915,0.13691133,0.004699995899200439,3427.1556010246277,20000
19.033356,-0.7166586,-7.9837484,0.15806013,1.0,1.7838533,0.0,-27.719885,-65.81084,3.7216358,-4.426956,92.05797,0.9959648,-27.331373,-65.65248,0.12894897,20.232996,-0.82637674,-8.027302,0.1689484,1.0,2.2616777,0.0,-26.841679,-66.92666,0.81140375,-26.402294,-66.593575,0.14679483,0.14420155992507935,4148.1634023189545,25000
55.21152,-0.29179996,-8.036463,0.17123848,1.0,1.9368142,0.0,-28.35768,-70.82594,4.5776606,-3.6767828,120.24342,0.79822975,-28.025406,-70.52903,0.15104961,27.58258,-0.55082834,-7.9846163,0.15827703,1.0,1.8920307,0.0,-27.06889,-70.053444,1.1720617,-26.679802,-69.85499,0.12896131,0.0047007218360900875,4171.667015314102,30000
19.943178,-0.6109232,-8.034714,0.17080131,1.0,1.8062174,0.0,-27.975107,-70.221214,3.9571633,-4.93909,94.35669,0.6776975,-27.558254,-69.93615,0.17707774,11.416218,-0.8959403,-7.9944158,0.16072685,1.0,1.9243579,0.0,-26.156172,-71.46759,0.87106645,-25.71695,-71.08196,0.13574708,0.1443778317451477,4893.556174993515,35000
15.49538,-0.6661091,-7.9440007,0.14812323,1.0,1.6024418,0.0,-26.367933,-73.26212,1.9086658,-2.0526319,57.9183,1.0930979,-25.91217,-73.35858,0.12072091,26.071766,-0.5625149,-7.985342,0.15845846,1.0,1.8503375,0.0,-27.872936,-73.187096,0.76766175,-27.474648,-72.91565,0.14068538,0.0046609257221221926,4916.860807657242,40000
20.994022,-0.662959,-7.9963903,0.16122054,1.0,1.5008366,0.0,-27.30622,-76.059166,2.1696146,-2.4376738,70.59488,1.0372702,-26.933296,-75.81558,0.12736502,11.534975,-0.7684393,-7.970337,0.15470707,1.0,1.67434,0.0,-25.50106,-74.070114,0.9744012,-25.072617,-73.79307,0.17757702,0.14178993554115296,5625.810487031937,45000
