training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
305.41113,0.0073846653,-9.453225,0.5254292,1.0,21.664429,-137.35918,1315.4363,481.4696,30.422195,19.345486,6.7328606,137.40918,25.94526,11.903646,0.014680642,1.0,-137.35918,481.5196,618.8788,279.22263,0.08467831,-9.339691,0.497046,1.0,484.09015,30.841488,16.703869,3.9277225,92.605125,25.809002,9.737757,0.046213914,1.0003,-92.58289,484.1402,576.7231,0.004628504180908203,23.14252281188965,1
451.77612,2.1565711,-8.099,0.18687302,1.0,71.491295,-65.674065,1369.9343,140.03366,1157.1603,470.49683,2.1230645,12.552082,15.693364,3.4134848,0.017561875,5.0555515,-63.204918,140.28644,203.49136,452.167,2.215687,-8.085617,0.18352732,1.0,143.33961,1150.8749,469.29294,1.7282214,14.387257,17.686863,3.5441349,0.006224408,5.0571284,-72.50535,143.59247,216.09781,0.2154468168735504,1100.3766090869904,5000
356.5722,1.3623581,-8.076994,0.18137142,1.0,248.08722,-257.4463,2449.601,226.14339,758.0525,304.14127,0.9384843,3.6191413,10.390081,2.0010452,0.007447419,23.536951,-84.00671,227.32022,311.32693,354.1645,1.2506001,-8.097056,0.18638705,1.0,228.58585,719.1485,302.4585,1.6659901,3.1810918,10.171928,1.9333605,0.010292299,23.54397,-73.71833,229.76306,303.48138,0.21824369468688964,2191.595086812973,10000
249.76321,0.74954224,-8.0576105,0.17652556,1.0,207.33943,-178.2508,1700.5127,338.38522,490.35803,167.49496,0.136204,0.51655334,4.70961,1.1004658,0.0037508074,92.944534,-43.363583,343.03244,386.39603,257.868,0.78131306,-8.046066,0.17363954,1.0,330.88,480.196,175.28568,0.33176523,0.4920367,4.8505344,1.0971493,0.0070728916,92.96692,-41.094788,335.52835,376.62314,0.11215979189872742,2752.3940501213074,15000
144.82062,0.47881615,-8.0798855,0.18209437,1.0,60.646805,-58.09696,759.0922,389.85513,296.02356,112.639984,0.096058734,0.09057644,3.185166,0.7862903,0.003558883,263.44357,-10.689602,403.0273,413.71692,153.52103,0.5080077,-8.057081,0.17639352,1.0,391.2633,299.9343,111.19896,0.48052004,0.090793215,2.7765367,0.79517806,0.002348996,263.48538,-10.748416,404.4376,415.186,0.005598444509506226,2780.3862738609314,20000
116.78497,0.44994798,-8.063212,0.17792606,1.0,124.483154,-113.81752,1010.9909,399.10864,297.18616,103.16858,0.02275857,0.04972661,2.261338,0.72009015,0.0063629565,365.4888,0.09992157,417.3831,417.28317,124.93722,0.48669052,-8.062405,0.17772421,1.0,400.7735,293.39774,101.47052,0.17279255,0.050279737,2.237958,0.74726355,0.005522179,365.4724,-0.102235705,419.04712,419.14935,0.11765133280754089,3368.6429390907288,25000
122.635086,0.46701223,-8.038571,0.17176591,1.0,83.180626,-81.44881,701.5661,398.17267,296.05524,104.12729,0.8518193,0.047458272,2.167231,0.7191311,0.0021909943,368.81885,0.9374373,416.61362,415.67618,120.184456,0.47368616,-8.02833,0.16920544,1.0,398.87234,295.07358,103.376205,0.8818344,0.04537297,2.723804,0.7407149,0.002762674,368.8014,1.7064552,417.3124,415.60596,0.005594049453735352,3396.6131880283356,30000
115.6055,0.46769732,-8.026567,0.16876477,1.0,146.33066,-164.12383,969.3144,394.3521,284.78256,108.02017,0.30914503,0.045999,2.2836962,0.7225411,0.0016820638,367.78387,1.4715029,412.7413,411.2698,132.10123,0.5226361,-8.017855,0.16658665,1.0,393.04343,299.03592,109.379,0.7309103,0.047009304,2.3718753,0.7488752,0.001611636,367.786,1.0999364,411.43274,410.3328,0.11560230956077576,3974.624737262726,35000
123.66388,0.47700757,-8.028097,0.16914733,1.0,107.06799,-94.51558,786.89,394.46164,291.12854,107.8989,0.5290558,0.04640148,2.357186,0.73962677,0.0033887285,370.64352,1.333769,412.9938,411.66003,131.52577,0.47778016,-8.016167,0.16616473,1.0,396.64056,304.8261,105.70587,0.24446619,0.06566862,3.487581,0.7486732,0.0006276137,370.61438,-5.807016,415.1713,420.9783,0.0055863056659698485,4002.5562691688538,40000
113.34741,0.43894592,-8.036131,0.17115572,1.0,73.63143,-73.55956,533.32263,396.09308,265.04358,106.1739,0.90726393,0.045270745,2.3351219,0.7518147,0.009574114,361.3413,1.7088755,414.16013,412.45126,115.29385,0.47387013,-8.077034,0.18138152,1.0,398.37433,274.04407,103.85098,0.35991627,0.050946563,2.6996825,0.7646215,0.0050856047,361.33044,-0.34202194,416.44086,416.78287,0.11453207964897155,4575.21667098999,45000
128.23494,0.48356742,-8.037886,0.17159446,1.0,123.818,-128.71667,1068.2985,390.0795,296.41943,112.43912,0.15323812,0.05723744,2.4734256,0.75149065,0.0061480496,367.80286,-2.6619503,408.46964,411.1316,142.14168,0.49568516,-8.063241,0.17793314,1.0,396.06305,295.02454,106.26009,1.0309948,0.06434384,2.5880663,0.7886921,0.003475984,367.82913,-5.276082,414.4545,419.7306,0.009526305723190307,4622.848200559616,50000
124.7989,0.4648167,-8.035702,0.17104848,1.0,86.3138,-55.261738,606.2904,392.68854,302.98267,109.760315,0.6960848,0.05286654,2.783812,0.74338305,0.004484301,371.6236,-1.065274,411.2697,412.335,129.20737,0.48389193,-8.060335,0.17720687,1.0,397.62598,295.90652,104.68335,0.012059221,0.057292487,2.7036273,0.7691846,0.0019071884,371.6303,-2.710109,416.2075,418.9176,0.13004522190093995,5273.0743136405945,55000
131.05121,0.48278472,-8.017899,0.16659753,1.0,115.769875,-109.61186,712.2138,397.14282,307.28668,105.18775,0.42374155,0.051659964,2.1535275,0.7630114,0.009479195,371.7927,-0.6171622,415.73245,416.3496,125.58525,0.47387463,-8.033529,0.17050527,1.0,395.6562,331.00443,106.70733,0.07746964,0.05219085,2.699398,0.7483812,0.006966653,371.78595,-0.8145275,414.2455,415.06003,0.009452540636062622,5320.337018251419,60000
127.656494,0.50396836,-8.003817,0.16307715,1.0,179.7115,-186.80785,966.80524,393.1793,303.24323,109.23836,1.7170378,0.045900535,2.308785,0.746675,0.004693434,373.81177,1.5324286,411.8699,410.33746,132.74063,0.47613534,-8.040834,0.17233157,1.0,391.97284,318.9115,110.493805,0.8639848,0.052763104,2.331398,0.7648875,0.002980974,373.7704,-1.0327663,410.66135,411.69412,0.012569081640243531,5383.182427406311,65000
129.00778,0.4899651,-7.995298,0.16094741,1.0,168.04189,-163.39238,1018.04285,395.1636,322.25674,107.24852,0.29170996,0.051697053,2.6899302,0.77009845,0.0038059982,374.32025,-0.63524103,413.8796,414.51486,121.00947,0.46598172,-8.054033,0.17563131,1.0,395.22928,291.7261,107.124535,0.6684121,0.049490333,2.6946614,0.74090075,0.0088777505,374.3763,0.19080769,413.9481,413.7573,0.013146275854110719,5448.913812875748,70000
127.74225,0.49363172,-8.006737,0.16380706,1.0,136.0272,-138.27496,704.1969,391.0735,302.32693,111.405914,0.9073671,0.05286909,2.3658547,0.76400745,0.0049702507,374.39685,-1.0741776,409.7933,410.8675,125.663826,0.49996844,-8.048624,0.17427899,1.0,393.09863,320.59854,109.386955,1.3985305,0.046972826,2.3196816,0.7622098,0.0014055298,374.3947,1.1333581,411.81836,410.685,0.010005229473114014,5498.939961671829,75000
126.3893,0.48333165,-8.028812,0.16932586,1.0,182.95969,-162.04105,940.50867,390.08353,316.1193,112.44206,0.66820836,0.059372455,2.7915978,0.78060395,0.0021175758,374.63168,-3.5112183,408.8151,412.32632,132.29039,0.4781351,-8.002772,0.16281602,1.0,391.1186,334.8745,111.37115,0.8468111,0.04929244,2.312686,0.75944376,0.0024078665,374.62903,0.26507226,409.85004,409.58496,0.1245251832485199,6121.565879106522,80000
131.32883,0.49120718,-8.02193,0.1676054,1.0,192.84102,-166.45892,789.6084,389.68842,306.97186,112.80937,0.09985583,0.052535087,2.3872614,0.7623669,0.0058593405,375.99918,-0.95319027,408.48837,409.44156,133.92639,0.4853655,-8.004709,0.16330034,1.0,395.40244,318.52405,106.9677,0.83904064,0.061672054,2.4922853,0.78108674,0.001792617,375.9728,-4.388375,414.20108,418.58945,0.013741209363937378,6190.271929979324,85000
