training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
26.586922,0.0037866058,-9.356758,0.5013126,1.0,0.9893459,-1.131899,48.655807,1.8720751,-0.47107172,-2.3938475,0.8319484,24.584412,0.006219824,-9.247341,0.47395808,1.0,2.2080998,-0.070411034,-2.0048087,5.2063785,0.007103545570373535,35.51773405075073,1
101.64702,0.22563884,-8.059582,0.17701817,1.0,1.5121874,-1.8197198,49.61355,0.68065566,-13.204137,-25.271765,0.22078826,105.94165,0.2047191,-8.029024,0.16937909,1.0,0.7833117,-13.226986,-25.233545,0.24307065,0.21795186080932616,1125.2771100997925,5000
114.95206,0.23355332,-7.977001,0.15637332,1.0,2.2500737,-1.8723533,61.784603,0.51514494,-17.81813,-44.48475,0.35466367,111.470726,0.26074457,-7.986931,0.1588557,1.0,0.6456524,-17.726818,-44.375,0.35692805,0.22412366394996644,2245.8955285549164,10000
113.73942,0.27759773,-7.960373,0.15221623,1.0,2.7560253,-2.2071533,56.38984,0.6068355,-19.874924,-57.9149,0.34023792,128.8222,0.28984255,-7.923216,0.14292693,1.0,0.8878954,-19.56543,-57.916504,0.33221245,0.10998873853683472,2795.839315891266,15000
108.90808,0.2337496,-7.960246,0.1521844,1.0,2.0167847,-2.1514509,50.301308,0.7781786,-19.3822,-65.38072,0.3610704,112.4292,0.29933214,-7.905525,0.13850415,1.0,0.6834605,-19.396221,-66.05978,0.5046909,0.004442673873901367,2818.0527131557465,20000
110.60502,0.26112092,-7.9257364,0.143557,1.0,3.0486112,-3.053533,64.94121,0.41519636,-19.40475,-69.51852,0.3187977,113.51587,0.3265412,-7.948625,0.14927927,1.0,0.4653516,-19.77545,-71.44237,0.51204544,0.12724049654006958,3454.2553327083588,25000
103.14087,0.25577474,-7.8827124,0.13280109,1.0,2.4555943,-2.7331223,56.150356,0.3885976,-21.108753,-71.01921,0.3175553,104.667564,0.315535,-7.8955097,0.13600034,1.0,0.4975978,-20.525618,-71.36549,0.35064888,0.004441342067718506,3476.4620645046234,30000
95.68109,0.2799062,-7.9083743,0.13921662,1.0,1.2494996,-1.154336,42.92759,1.001354,-21.132286,-73.25508,0.3202257,95.08864,0.18825713,-7.926084,0.14364395,1.0,0.50926346,-19.394188,-72.144035,0.3551902,0.1270801624774933,4111.8629360198975,35000
104.03855,0.27634108,-7.89567,0.13604039,1.0,1.4793832,-2.130442,46.382343,0.39079544,-19.928173,-72.357285,0.29983568,107.441284,0.3272663,-7.900651,0.13728566,1.0,0.5517838,-20.17519,-72.79234,0.35418782,0.004428369665145874,4134.004814147949,40000
106.46307,0.30215704,-7.9052086,0.13842514,1.0,1.7985133,-1.5375682,49.24846,0.58044934,-20.593725,-76.71597,0.3150896,103.753876,0.29660815,-7.895414,0.13597646,1.0,0.57256985,-21.977858,-72.29625,0.3306098,0.12309281702041626,4749.4691162109375,45000
95.12845,0.24494895,-7.885296,0.13344693,1.0,1.2604796,-1.6198337,36.123127,0.4164895,-19.50333,-76.47247,0.2754927,110.95329,0.30263203,-7.91529,0.14094536,1.0,0.41288662,-19.989735,-74.5044,0.38388085,0.0044725432395935055,4771.831861495972,50000
101.80305,0.31015047,-7.8836913,0.1330458,1.0,2.1724148,-2.0051374,47.938057,0.50952625,-20.815174,-74.86508,0.30597252,100.98152,0.25713953,-7.886632,0.13378096,1.0,0.350781,-20.933372,-73.96614,0.37617037,0.1232655463218689,5388.159823179245,55000
