training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;step
9.206739;-7.384212;262.74188;39.67942;-0.033431813;-14.141232;0.99036926;1.0;19.280222;-0.0011180779;-9.393661;0.510538;1.0;1.6028609;-0.28822428;-1.6399211;1.6098723;32.591385;-0.01480353;-14.71857;1.105837;1.0;20.068531;-0.0042172074;-9.289684;0.48454434;1.0;0.929827;-2.9021788;-5.212269;8.506774;0.0004975717189233424;55.28569316864014;1
7.0535493;-8.2738695;195.75253;484.34366;2.7265997;-9.807465;0.123615935;1.0;138.77597;0.33068472;-7.579627;0.05702971;1.0;0.119304776;-40.11283;-100.960144;0.8610941;484.5171;2.6281443;-9.838357;0.12979427;1.0;137.88354;0.36677462;-7.644645;0.07328428;1.0;0.13286701;-38.55506;-101.004974;1.0768154;0.012363969891845792;1429.0587573051453;111112
77.63373;-65.90086;582.9865;518.66675;3.0969737;-9.8803625;0.13819546;1.0;170.44458;0.4401585;-7.564657;0.053287283;1.0;0.26073697;-42.936916;-101.5027;1.146287;502.1394;2.708762;-9.9796295;0.15804876;1.0;182.12009;0.4489332;-7.633482;0.07049355;1.0;0.16784166;-41.10444;-101.67333;1.4604341;0.0068591237760186885;2191.182862520218;222223
16.481842;-12.876966;227.66797;502.55847;2.8250523;-9.736901;0.10950325;1.0;143.59119;0.38081053;-7.560804;0.052323982;1.0;0.14079128;-42.125725;-101.07004;0.8690968;481.911;2.4221961;-9.935072;0.14913721;1.0;160.71646;0.39973348;-7.6636105;0.07802557;1.0;0.17431623;-40.266663;-101.083405;0.9711681;0.006067444390226906;2865.342678785324;333334
26.068584;-34.741104;287.19064;526.4855;3.2741396;-9.679089;0.097940944;1.0;156.66296;0.42341098;-7.548126;0.04915462;1.0;0.12395137;-41.776073;-100.46709;1.1722605;475.2338;2.4458065;-9.956828;0.15348868;1.0;164.54648;0.3954201;-7.662071;0.07764073;1.0;0.095201;-39.278694;-101.07891;1.3402122;0.006093145115257008;3542.3581285476685;444445
26.08577;-48.304058;314.92136;498.517;2.6529825;-9.633434;0.08880969;1.0;141.45798;0.37037754;-7.5507;0.04979801;1.0;0.09888424;-42.448555;-100.632126;1.542062;516.77466;2.7725408;-9.817217;0.12556636;1.0;164.55945;0.3976596;-7.653623;0.075528756;1.0;0.20992526;-41.89243;-101.07487;1.8033528;0.006058968985356772;4215.576235294342;555556
18.410881;-14.9623995;217.51059;505.32776;2.9582372;-9.714634;0.10504992;1.0;161.14795;0.40904504;-7.5443797;0.04821796;1.0;-0.014683202;-43.134777;-100.61275;0.8063443;463.39532;2.2973523;-9.862101;0.13454293;1.0;147.01247;0.31215498;-7.65775;0.07656043;1.0;-0.008242346;-41.487633;-100.75305;1.1248267;0.006066250962662859;4889.603449821472;666667
13.833166;-43.59428;210.38388;506.16418;2.981689;-9.656511;0.09342515;1.0;155.25072;0.44309592;-7.553582;0.050518513;1.0;0.104994066;-42.553062;-100.546585;0.81127506;491.68604;2.592288;-9.910978;0.1443185;1.0;164.85295;0.37206012;-7.6752777;0.08094232;1.0;0.10927986;-42.601723;-101.06151;1.1119431;0.006228013697429362;5581.604283094406;777778
21.849075;-13.10269;203.26022;495.59674;3.0235803;-9.659056;0.09393404;1.0;160.3066;0.432618;-7.546793;0.04882124;1.0;0.09947361;-41.337376;-100.42872;1.1225996;503.4035;2.865975;-9.777679;0.117658935;1.0;164.39674;0.4487697;-7.666154;0.07866157;1.0;0.119560584;-42.192886;-100.54828;1.4050022;0.006184885960648518;6268.813150405884;888889
21.130465;-12.590706;232.35733;490.7179;2.6409187;-9.575925;0.07730795;1.0;150.12584;0.42405334;-7.539792;0.047070995;1.0;0.22224835;-42.915337;-100.74486;2.264637;484.83618;2.4510124;-9.771637;0.11645048;1.0;139.94531;0.34106046;-7.6732016;0.080423325;1.0;0.15316714;-40.97994;-100.606705;1.7673275;0.0061251788553862985;6949.387901544571;1000000
