training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
32.758537,0.0042470526,-9.759384,0.6019691,1.0,1.7039776,-2.0474029,98.541405,1.5924258,-0.8150538,-2.9783978,1.3323128,27.84408,-0.002328646,-9.763178,0.60291743,1.0,2.4166656,-0.4064862,-2.0624032,8.190955,0.005820752954483032,29.10377287864685,1
101.38716,0.094591856,-9.48858,0.5342679,1.0,2.1960678,-2.7251692,54.176853,0.50441283,-12.282131,-25.509872,0.2735978,94.29124,0.092662275,-9.481172,0.5324156,1.0,0.7486818,-12.790264,-25.525145,0.85977006,0.17452711114883424,901.7393805980682,5000
114.11386,0.11064263,-9.464984,0.52836895,1.0,2.5196764,-2.2373846,58.71563,0.4179029,-17.988111,-43.70534,0.30255884,105.56087,0.112232484,-9.421738,0.51755756,1.0,0.48890185,-17.66063,-43.562004,0.323215,0.1789678062915802,1796.578548192978,10000
118.99708,0.13899896,-9.46093,0.5273553,1.0,3.862238,-4.2275176,90.92832,0.3490235,-21.407606,-58.408836,0.77207935,115.23762,0.09961243,-9.506197,0.5386722,1.0,0.32464445,-21.029835,-58.279068,0.4326733,0.09446921691894532,2268.924882888794,15000
113.51643,0.10808954,-9.510815,0.53982645,1.0,4.9692526,-4.4247136,84.999275,0.6078973,-23.87632,-69.69983,0.35770926,113.323044,0.13614404,-9.4969225,0.5363536,1.0,0.44688526,-22.768263,-69.35226,0.29285195,0.0031438085079193113,2284.6439685821533,20000
105.466545,0.18047357,-9.485127,0.533405,1.0,3.3693893,-3.7018096,69.43224,0.23739287,-24.74895,-77.64867,0.29148164,101.23753,0.11766753,-9.42095,0.5173604,1.0,0.639038,-25.615528,-77.781204,0.30239183,0.09876979060173034,2778.4931123256683,25000
119.16876,0.13512973,-9.449032,0.52438104,1.0,4.7293816,-3.3312135,75.16054,0.60286427,-24.277588,-83.80536,0.3407691,98.38841,0.073816545,-9.4904175,0.5347275,1.0,0.48816565,-26.238205,-83.937035,0.33652484,0.003272393035888672,2794.855119943619,30000
107.46047,0.1008059,-9.460829,0.52733016,1.0,9.790417,-7.726924,119.36786,0.54887736,-25.52567,-87.8044,0.3833637,109.47244,0.12622556,-9.419624,0.5170289,1.0,0.38250145,-25.002916,-87.71306,0.36437497,0.09591312503814697,3274.420933485031,35000
101.90329,0.1566568,-9.423098,0.51789755,1.0,4.0300155,-3.6212335,85.46382,0.77490044,-25.139263,-90.25214,0.36819428,95.72076,0.08562049,-9.48827,0.53419054,1.0,1.0127437,-25.094067,-91.04173,0.314435,0.0034421422481536864,3291.631682395935,40000
103.30073,0.1378721,-9.444618,0.5232776,1.0,2.79486,-2.472523,73.00562,0.3657896,-25.272171,-93.74891,0.32381374,110.88644,0.12544547,-9.484159,0.53316283,1.0,0.5012295,-24.950115,-93.47429,0.33131573,0.09915312933921815,3787.397552251816,45000
