training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
13.522225,-12.092054,334.7656,144.38315,0.030847436,-14.114252,0.9849734,1.0,55.144836,0.0021296926,-9.305391,0.488471,1.0,3.010087,1.029978,-1.5394547,1.1644804,105.20593,-0.03205768,-13.840541,0.9302311,1.0,48.22657,0.020890705,-9.244419,0.47322762,1.0,1.3485264,-3.4144936,-5.081741,7.4302864,0.011507177877426148,57.53589081764221,1
46.96897,-43.071407,514.6901,650.2657,5.947646,-9.907145,0.14355189,1.0,188.24675,0.12533627,-7.8427434,0.12280885,1.0,0.13109149,-14.481884,-25.24919,0.84035456,680.4701,5.680938,-10.047455,0.17161395,1.0,179.90909,0.051143847,-7.832295,0.12019666,1.0,0.14677307,-14.921753,-25.32618,1.0384102,0.2423908351421356,1269.4900705814362,5000
33.598106,-36.783653,487.8944,796.4369,6.9373155,-9.874502,0.13702326,1.0,163.06201,-0.014330171,-7.7442646,0.09818913,1.0,0.25885335,-20.043728,-42.080437,1.1532594,812.7277,7.3338003,-9.789574,0.12003785,1.0,175.39345,0.16621792,-7.7362814,0.09619341,1.0,0.16216041,-20.387619,-42.105743,1.1956778,0.24994227118492127,2519.201430082321,10000
59.197002,-63.380047,737.4855,823.15186,8.195577,-9.76321,0.114765026,1.0,175.57706,0.16747831,-7.736601,0.096273236,1.0,0.15568759,-23.288887,-54.579865,1.4824843,804.97705,7.9086885,-9.805155,0.12315394,1.0,189.39304,0.1198982,-7.7643666,0.103214554,1.0,0.34530497,-22.304539,-54.61145,1.7927297,0.14088272881507874,3223.6150784492493,15000
18.077787,-18.61304,348.52518,810.9951,7.993776,-9.710634,0.104249716,1.0,164.80911,0.19885662,-7.714127,0.09065473,1.0,0.093040526,-23.629295,-64.24752,1.1250575,809.61847,8.317451,-9.717451,0.105613135,1.0,153.07864,0.21769874,-7.735407,0.095974736,1.0,0.12232032,-24.376242,-64.126854,0.9181233,0.017268604135513305,3309.95810174942,20000
42.888298,-35.03928,714.1855,820.1908,8.954004,-9.753483,0.11281955,1.0,171.92468,0.21461275,-7.6986437,0.08678382,1.0,0.11005104,-24.719261,-70.71518,1.8513304,820.81946,8.481266,-9.7668085,0.115484774,1.0,171.40399,0.19470778,-7.742763,0.097813755,1.0,0.066699244,-24.494953,-70.91955,1.6201527,0.1389340061187744,4004.6281373500824,25000
37.89261,-37.67049,523.5637,834.719,8.976545,-9.721846,0.10649204,1.0,186.8896,0.18315578,-7.7035522,0.08801097,1.0,0.05798487,-25.874191,-74.602585,1.6975443,835.7411,8.766584,-9.715595,0.10524207,1.0,200.8469,0.3397652,-7.731415,0.09497662,1.0,0.04771031,-26.193804,-74.88907,1.5500278,0.015522972774505615,4082.243003845215,30000
49.766632,-37.220787,525.46716,825.1582,8.9464,-9.70253,0.10262897,1.0,182.89247,0.28643286,-7.7061434,0.08865884,1.0,0.057089955,-24.89026,-78.030685,1.5847054,827.9153,8.820574,-9.761307,0.114384346,1.0,180.08578,0.18908742,-7.70605,0.08863552,1.0,0.06611993,-26.108974,-76.54283,1.6123657,0.14408496766090392,4802.667843818665,35000
29.598455,-21.659725,329.35968,831.06415,9.017137,-9.628797,0.0878823,1.0,192.7945,0.36445424,-7.671421,0.079978324,1.0,0.01779801,-28.406586,-80.32057,1.2487446,835.14886,8.668785,-9.8059225,0.123307504,1.0,186.33394,0.22465996,-7.72116,0.09241305,1.0,0.007058602,-27.889961,-81.28624,1.2302711,0.008358030033111571,4844.457996845245,40000
20.12645,-21.787262,333.1036,827.3565,9.171456,-9.652262,0.09257517,1.0,170.50406,0.25406304,-7.673603,0.080523804,1.0,0.08396898,-26.35044,-82.08846,1.4040363,828.86804,8.946272,-9.723508,0.10682454,1.0,191.60834,0.2586163,-7.733745,0.09555927,1.0,0.06030508,-27.946394,-82.79845,1.431451,0.12876062903404237,5488.261145353317,45000
