training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
301.6133;0.11140849;-9.694685;0.5857942;1.0;19.084206;-99.62845;1043.9728;482.43243;29.871033;18.37516;5.622345;99.67845;27.76744;9.828137;0.017079484;1.0;-99.62845;482.48245;582.1109;254.97624;0.15207738;-9.630331;0.5697058;1.0;484.20367;28.940178;16.58982;3.1845064;73.61595;26.070316;8.219679;0.012247385;1.0003;-73.58802;484.25372;557.84174;0.00023763032429070943;26.40334701538086;0.073493235;0.009267659;0.07714293;0.2618957;0.6353769;0.19901234;0.28853235;0.3089132;941.016;719.411;1044.3737;1264.4227;231;1
71.2662;0.19963568;-9.00765;0.41403574;1.0;201.72264;-265.72968;1315.713;263.31366;657.5033;255.00214;3.1184015;0.04345184;2.580358;0.57443154;0.0038872745;811.7841;5.3156943;303.90286;298.58716;85.86548;0.2193444;-9.008322;0.4142033;1.0;257.02777;620.4663;261.68585;0.42209113;0.04995793;2.6718032;0.60505855;0.0004597853;811.7102;0.034148406;297.61328;297.57913;0.03649150047312889;4081.010460615158;0.102331646;-9.257837e-05;0.38516143;0.0755428;0.50580853;0.37785807;0.40681538;0.34299767;16852.67;217.32433;40548.39;515.5481;25;111112
88.01048;0.21967122;-8.965805;0.4035744;1.0;214.70041;-222.04117;1500.2965;241.28107;1029.2042;292.1408;0.82212985;0.059820987;2.6499748;0.6079025;0.0033592968;785.6576;-7.715933;280.56393;288.27988;78.42459;0.16988377;-9.009104;0.41439897;1.0;250.31586;994.7789;282.70874;1.0062147;0.05255746;2.608635;0.5968149;0.0031671287;785.63556;-2.0092318;289.59763;291.60687;0.026274780313829463;7000.427579402924;0.100834236;-0.00016302822;0.36817998;0.06978664;0.5087527;0.38563386;0.40584728;0.34317014;12909.195;224.83817;32854.957;455.97296;27;222223
84.76158;0.19394961;-8.97407;0.40564036;1.0;251.84206;-219.94096;1516.0408;241.74518;1135.4385;293.39026;0.99628496;0.052142255;2.6160667;0.61641634;0.0027081557;792.724;-1.6982163;281.38138;283.0796;78.979904;0.19214652;-9.018517;0.4167519;1.0;241.70319;1118.9769;293.27554;1.9388443;0.045955494;2.3922248;0.6000775;0.0010485455;792.7187;3.206156;281.3391;278.13297;0.02275346502231344;9528.587835550308;0.09340888;0.00028026255;0.37218896;0.06070719;0.50148964;0.39101756;0.40834403;0.34399867;12198.865;239.55359;31096.43;497.00253;27;333334
66.30849;0.15926829;-9.009356;0.41446203;1.0;243.60083;-171.31775;1175.6284;242.80566;1243.645;292.8638;0.4589219;0.03938479;2.2965515;0.58745164;0.0023880748;774.62946;8.222856;281.53714;273.31427;74.630615;0.17358695;-9.010089;0.41464514;1.0;239.57529;1243.1462;303.89655;3.9812474;0.04634345;2.502262;0.5916437;0.0010893354;774.6058;2.8323858;278.3056;275.4732;0.020666418509779412;11824.85426735878;0.094825566;0.00047696868;0.37827802;0.06070003;0.4955808;0.37045217;0.4107613;0.3441305;13506.109;314.34167;32513.105;747.9995;27;444445
76.905045;0.20983735;-8.958023;0.40162873;1.0;196.46132;-139.08757;993.08813;239.98177;1282.0187;301.39566;1.2822715;0.036097683;2.272842;0.59511673;0.0018666353;772.3515;10.737476;278.59937;267.86188;80.29866;0.17939128;-8.987698;0.4090473;1.0;244.93405;1275.4342;300.24646;1.4118892;0.06093401;2.480713;0.62256706;0.002003138;772.2771;-8.444086;283.5479;291.992;0.021757935129259668;14242.400200128555;0.099777445;0.000106127954;0.38667932;0.061778974;0.5018937;0.369453;0.40692344;0.34267697;10752.973;312.47827;27548.865;720.8268;27;555556
83.97446;0.20843942;-8.992317;0.4102025;1.0;333.29654;-350.73523;1473.4003;244.93707;1323.8685;301.89957;0.57545245;0.05033813;2.355089;0.6106012;0.0007664735;772.89056;-0.26133725;283.5816;283.84293;89.6257;0.19345401;-9.026792;0.41882086;1.0;246.26683;1315.2866;294.60175;1.4217534;0.04823587;2.2651515;0.6282046;0.0011705259;772.9038;1.3635026;284.91202;283.54852;0.023804762328007188;16887.371149778366;0.09912575;0.00070424477;0.3756204;0.059574924;0.5062831;0.3702129;0.40475705;0.34228167;10962.742;326.05756;28876.586;760.30347;27;666667
78.652145;0.19316639;-9.004881;0.41334316;1.0;316.54343;-279.55518;1458.6807;245.02847;1258.0066;293.16388;2.2819798;0.052360877;2.639098;0.62646854;0.0016752908;773.12646;-1.8252562;283.68478;285.51004;87.45826;0.20454471;-9.029757;0.4195618;1.0;241.25148;1323.3074;300.33383;0.026819317;0.051787537;2.337818;0.63607115;0.0019708516;773.4395;-1.3825508;279.92346;281.306;0.022173029220444;19351.038602352142;0.10599908;0.0002912428;0.3736465;0.058923617;0.49899024;0.35949054;0.41196582;0.34090683;12079.869;331.36377;30137.016;847.90497;29;777778
82.65257;0.20815188;-9.028504;0.41924906;1.0;155.16191;-148.33858;869.6245;234.67259;1274.7341;308.19812;1.5263784;0.04138033;2.1938255;0.6270772;0.0010885949;778.41284;6.7096615;273.59323;266.88358;85.01526;0.20868945;-8.98704;0.40888292;1.0;248.31032;1315.7903;297.0183;2.8856163;0.061881855;2.9052324;0.64383006;0.0027918317;778.42365;-9.249116;287.2315;296.48062;0.02296526192719697;21902.731823444366;0.10197392;0.00037353855;0.36764827;0.056359943;0.50931823;0.36832997;0.41182178;0.3422733;10403.846;356.82388;26591.564;961.56494;29;888889
76.27297;0.19874126;-8.974115;0.4056517;1.0;293.3187;-188.39641;1035.2418;241.93259;1315.5427;301.5188;2.1118746;0.040277276;2.9102993;0.62821794;0.0035182566;784.72754;7.6296897;281.16898;273.53928;81.78616;0.19827299;-8.9998665;0.41208938;1.0;246.89508;1307.8132;302.15704;0.62407464;0.049993783;3.1967733;0.6192189;0.0023631647;784.6816;0.004878765;286.12915;286.12427;0.011330524207034827;23161.67770051956;0.10193199;0.00040505367;0.35663694;0.05602754;0.5035185;0.36552545;0.41062084;0.3415171;9152.569;352.24557;22658.32;863.47925;29;1000000
