training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
18.669212,-1.1156507,-9.438366,0.5217144,1.0,5.344122,2.9579818,-0.12381205,-3.2621684,13.294504,-11.059031,416.37878,4.0519915,0.86882114,-2.22295,0.28323138,149.03784,0.15191671,-9.316755,0.49131197,1.0,41.588463,1.2715676,-3.2161083,-6.638943,1.8702348,-3.106805,-5.646585,8.55788,0.007197900676727295,35.98950552940369,1
6.448157,-1.0967598,-8.22671,0.2188006,1.0,1.1606545,0.0,-13.686964,-22.74864,2.2269824,-1.9286133,57.776783,0.75777924,-13.080238,-21.979168,0.043306753,5.735433,-1.0791869,-8.295705,0.23604923,1.0,0.83888686,0.0,-13.826213,-22.77391,0.7772454,-13.174169,-21.989878,0.040824022,0.18733375611305236,972.6582877635956,5000
10.734915,-0.7343832,-7.9777603,0.15656312,1.0,1.5431823,0.0,-20.846004,-38.74914,9.936772,-7.9105268,109.77351,0.79446197,-20.38869,-38.182053,0.05672299,5.3777394,-0.80706394,-8.006715,0.16380161,1.0,1.1903834,0.0,-21.421524,-38.78841,0.7527823,-20.946533,-38.17025,0.04749675,0.189383074760437,1919.5736651420593,10000
18.879951,-0.5582856,-7.90009,0.13714552,1.0,1.3765507,0.0,-27.447924,-51.645607,3.05267,-2.308668,69.50138,0.61827296,-27.019264,-51.147854,0.074035555,13.823998,-0.53066576,-7.918002,0.1416235,1.0,1.6187488,0.0,-27.41663,-51.60261,0.5987416,-26.994696,-51.107124,0.08602561,0.1015096073627472,2427.121703863144,15000
31.13536,-0.42872944,-7.838904,0.12184898,1.0,1.6071885,0.0,-28.076115,-61.27531,5.046714,-7.0732055,103.053566,1.1189468,-27.712337,-60.87976,0.086766794,19.994526,-0.4613666,-7.8882,0.13417284,1.0,1.9201593,0.0,-29.056149,-61.44823,1.0572133,-28.671703,-61.07669,0.090190485,0.003956566429138183,2446.904538154602,20000
17.379774,-0.6118777,-7.890625,0.13477917,1.0,1.6033089,0.0,-28.767883,-68.73015,5.189715,-6.2419953,84.60399,0.8979214,-28.40409,-68.52695,0.09328374,22.31445,-0.5146618,-7.879444,0.13198398,1.0,1.6497059,0.0,-30.379084,-68.76176,0.7184012,-29.99661,-68.435036,0.123160176,0.10625669522285461,2978.1880168914795,25000
10.296865,-0.7059834,-7.830933,0.11985628,1.0,1.6989903,0.0,-30.250786,-73.71933,12.965036,-10.140318,126.008224,0.6779267,-29.896027,-73.44862,0.10630107,20.561663,-0.5317709,-7.884962,0.13336347,1.0,1.5511318,0.0,-30.868435,-74.073326,0.6888307,-30.494669,-73.81052,0.117307395,0.004068102121353149,2998.528529405594,30000
20.650074,-0.58765364,-7.882526,0.13275445,1.0,1.3869758,0.0,-31.26965,-77.522415,3.297373,-3.8546574,86.30569,0.9922255,-30.983746,-77.054985,0.090311244,5.4395695,-0.82171655,-7.890583,0.13476875,1.0,1.5426241,0.0,-30.375572,-77.229454,1.3122393,-30.072784,-76.99955,0.08841433,0.10628272910118103,3529.9421780109406,35000
24.343079,-0.7949974,-7.788136,0.10915695,1.0,1.9223344,0.0,-31.862633,-79.03674,6.043185,-4.283842,126.32694,0.8271546,-31.512768,-78.82639,0.12726486,28.199099,-0.53601515,-7.8057203,0.11355301,1.0,2.167117,0.0,-30.61887,-79.8041,1.0506216,-30.232841,-79.6002,0.12811995,0.004411211252212524,3551.998236656189,40000
10.834911,-0.59625745,-7.8538785,0.12559262,1.0,1.4603941,0.0,-29.786045,-80.771034,3.116067,-2.7915294,55.123783,0.7851359,-29.45413,-80.57229,0.0787423,27.088116,-0.28755245,-7.8609376,0.12735738,1.0,1.6207402,0.0,-31.656178,-80.96479,1.0623538,-31.305122,-80.80905,0.12136002,0.10685507955551148,4086.273637533188,45000
14.082059,-0.5562062,-7.8133497,0.115460366,1.0,1.3441048,0.0,-30.502647,-80.92133,4.3248396,-3.1458824,74.18561,1.8103698,-30.156528,-80.77926,0.095884144,35.470585,-0.26702565,-7.820257,0.1171872,1.0,2.23024,0.0,-33.477478,-81.84479,0.7621897,-33.05565,-81.66122,0.10155772,0.004134480381011963,4106.946040868759,50000
17.76001,-0.36905074,-7.8097744,0.114566594,1.0,1.3395875,0.0,-32.123642,-81.831116,4.535969,-3.6643384,82.191414,0.9102421,-31.790035,-81.64134,0.11369985,17.832045,-0.4257272,-7.850564,0.12476398,1.0,1.248939,0.0,-31.916573,-81.98038,0.7611274,-31.553593,-81.787186,0.07600916,0.11514507989883423,4682.671442747116,55000
13.842094,-0.62573975,-7.8269424,0.11885861,1.0,1.2531288,0.0,-31.942932,-82.84808,4.7717857,-6.271703,71.96449,0.6859995,-31.619646,-82.67536,0.10010041,10.530741,-0.68188083,-7.8279495,0.119110376,1.0,1.2562077,0.0,-32.192547,-83.078575,1.0810839,-31.863373,-82.935295,0.09354667,0.0039391108512878414,4702.3669991493225,60000
