training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
79.68024,-0.541656,-9.845134,0.6234065,1.0,4.82804,2.296241,-0.538401,-5.1589003,7.001285,-5.802856,336.9864,3.200369,0.30560088,-4.545775,0.4564941,1.4400419,-7.029965,-9.781473,0.60749125,1.0,68.16214,5.008808,1.455594,-3.6176593,6.1945024,2.8378825,-4.424561,1.3236151,0.008734474420547485,43.67237377166748,1
71.26509,-0.43525666,-9.688079,0.5841427,1.0,2.590537,0.45106792,-12.645314,-22.714302,3.0701666,-3.0877843,135.99522,1.5273476,-11.931393,-21.97048,0.2053623,110.05284,-0.20946023,-9.726443,0.5937338,1.0,2.8000286,0.010349035,-13.128691,-22.799837,1.1488193,-12.4529915,-22.03449,0.2028711,0.24357541546821596,1261.54945230484,5000
18.024832,-0.8949617,-9.604665,0.5632892,1.0,1.9065455,0.07602775,-19.332088,-38.30576,10.691955,-9.963585,145.36324,0.5157585,-18.815472,-37.692425,0.104646735,20.9589,-0.7977718,-9.6604595,0.5772378,1.0,1.9276302,0.0,-19.699482,-38.33215,0.7358374,-19.149094,-37.703724,0.079318404,0.2424032576560974,2473.5657420158386,10000
65.01697,-0.5862255,-9.694312,0.585701,1.0,2.124332,0.0,-24.02169,-51.112152,10.959012,-9.878578,219.81639,0.6906173,-23.579395,-50.61285,0.11620928,41.081455,-0.7136374,-9.704944,0.5883589,1.0,2.2428625,0.0,-22.958641,-51.170967,0.45971215,-22.514786,-50.64822,0.10483041,0.14184706234931946,3182.8010561466217,15000
26.326979,-0.78873485,-9.673759,0.5805627,1.0,1.8101815,0.0,-25.90909,-61.382923,3.8744931,-4.383047,88.6878,0.631062,-25.42078,-60.97218,0.11470131,35.64062,-0.75627786,-9.651387,0.57496977,1.0,1.9028051,0.0,-26.535223,-61.39385,0.71854764,-26.078276,-60.997227,0.112780504,0.004706981801986694,3206.3359665870667,20000
26.454565,-0.9801793,-9.728044,0.59413385,1.0,1.4736445,0.0,-29.115976,-69.3008,12.098502,-10.495947,176.9558,0.45772156,-28.673439,-68.99327,0.11788945,29.563004,-0.8573703,-9.732843,0.5953338,1.0,1.8305234,0.0,-28.149307,-69.26492,0.4557957,-27.755692,-68.94785,0.11863974,0.1403708508491516,3908.1902225017548,25000
28.403797,-0.8778186,-9.6854515,0.5834857,1.0,1.6191827,0.0,-27.920523,-75.63667,11.957608,-14.973528,211.29645,0.47201213,-27.470293,-75.40132,0.11278403,36.458866,-0.81212026,-9.657069,0.57639027,1.0,2.2033799,0.0,-28.277327,-75.54442,0.52174133,-27.897934,-75.3127,0.09769835,0.004712547874450684,3931.752963066101,30000
19.189915,-0.71857345,-9.752951,0.60036075,1.0,1.4423358,0.0,-29.895714,-80.26952,4.0493627,-2.692899,90.48054,0.7345107,-29.468426,-80.08395,0.10535632,26.635796,-0.6376752,-9.774048,0.605635,1.0,1.5826714,0.0,-31.08303,-80.32298,0.6487724,-30.721584,-80.11256,0.09895488,0.14057786664962768,4634.642297744751,35000
31.624413,-0.7553491,-9.703501,0.5879983,1.0,1.7338195,0.0,-32.73552,-84.18381,8.223708,-7.3743944,160.76262,0.5622392,-32.31391,-84.03723,0.11835004,33.031944,-0.70448864,-9.75134,0.59995794,1.0,1.6678147,0.0,-33.10125,-84.10941,0.9527934,-32.708412,-83.96504,0.12539001,0.004760259819030762,4658.443599939346,40000
26.217405,-0.74909514,-9.696079,0.5861428,1.0,1.4880304,0.0,-31.882551,-86.96396,4.151469,-4.023836,105.331245,0.39835393,-31.501982,-86.81662,0.12749964,24.474903,-0.8830194,-9.662816,0.577827,1.0,1.4808359,0.0,-32.12703,-86.952286,0.64305925,-31.764229,-86.828636,0.118890636,0.13963045926094056,5356.595897674561,45000
51.781483,-0.6233298,-9.640315,0.5722015,1.0,1.8301008,0.0,-33.20327,-89.34672,11.647156,-14.715926,224.97931,0.56728786,-32.796066,-89.24829,0.117990814,34.717003,-0.7494366,-9.671208,0.5799249,1.0,1.7326896,0.0,-34.109276,-89.31591,0.43840265,-33.7212,-89.186844,0.12235181,0.004721514701843262,5380.203473567963,50000
33.88188,-0.66677845,-9.720991,0.5923708,1.0,1.4740608,0.0,-32.299973,-91.117065,6.629961,-5.855867,126.90927,0.4651947,-31.959942,-91.0209,0.121567346,38.25196,-0.70179766,-9.761637,0.60253215,1.0,1.4663768,0.0,-31.967867,-91.06666,0.38480663,-31.604591,-90.983154,0.122412845,0.17366474657058717,6248.5272097587585,55000
23.263248,-0.95614576,-9.726035,0.59363174,1.0,1.7932973,0.0,-33.644714,-92.311424,11.168232,-12.771195,188.63486,0.72756433,-33.283524,-92.22063,0.119041115,15.606024,-1.1113613,-9.770752,0.6048109,1.0,1.6329677,0.0,-33.652126,-92.23267,0.46278697,-33.22865,-92.18148,0.121356785,0.005885111045837403,6277.952769756317,60000
28.312193,-0.7266951,-9.733066,0.59538937,1.0,1.7515593,0.0,-31.741821,-93.33961,8.993524,-6.447432,133.70674,0.36916608,-31.330551,-93.24887,0.1101707,17.084764,-1.0102519,-9.710642,0.58978343,1.0,1.5646789,0.0,-34.856506,-93.364914,0.42292818,-34.511032,-93.29248,0.11784199,0.004694738435745239,6301.426463365555,65000
59.88719,-0.7206235,-9.667643,0.5790336,1.0,2.2350032,0.0,-35.19674,-93.912254,24.397032,-19.226727,318.81247,0.45733672,-34.854317,-93.821976,0.1153085,47.08156,-0.7547891,-9.697197,0.5864221,1.0,1.9787846,0.0,-33.684196,-94.16945,0.34208894,-33.333817,-94.08868,0.114178196,0.004696628856658935,6324.909608840942,70000
34.759064,-0.67747086,-9.722412,0.5927261,1.0,1.3407881,0.0,-34.31739,-94.69425,10.724925,-8.050539,150.0129,0.4000504,-33.92065,-94.707245,0.10983211,58.00655,-0.73188573,-9.628462,0.56923854,1.0,2.0502377,0.0,-34.60564,-94.53369,0.36079773,-34.231552,-94.4402,0.14047042,0.0046991207599639895,6348.405214548111,75000
19.308737,-0.8294319,-9.762518,0.6027524,1.0,1.4260166,0.0,-33.151184,-94.66298,4.951074,-4.4952455,94.902214,0.43793407,-32.799145,-94.66091,0.1161046,26.85448,-0.7708793,-9.760878,0.6023425,1.0,1.1160232,0.0,-34.16867,-95.10475,0.58757293,-33.76299,-95.04061,0.115793206,0.17162950105667113,7206.552721261978,80000
18.358486,-0.84440696,-9.727573,0.59401643,1.0,1.1312099,0.0,-34.53369,-95.26072,3.3555696,-5.3017755,90.73922,0.5399708,-34.17015,-95.21084,0.10662959,20.653086,-0.847595,-9.74893,0.5993554,1.0,1.7854371,0.0,-32.329426,-95.17587,0.4932597,-31.932882,-95.09202,0.11506701,0.00618235764503479,7237.464513540268,85000
