training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
32.492737,0.009400849,-9.344125,0.49815416,1.0,1.2941425,-2.6586504,76.689026,2.3699627,-0.2615325,-3.010971,1.0960151,25.530066,-0.014456946,-9.260083,0.4771437,1.0,2.2370148,-0.33062798,-2.7921422,5.126963,0.007934262418746948,39.6713182926178,1
99.04789,0.25091988,-7.851222,0.12492848,1.0,1.401097,-1.6570944,45.16136,0.7096853,-13.273627,-25.542122,0.20804627,112.90027,0.24956185,-7.836967,0.12136473,1.0,0.69287276,-13.2209835,-25.582745,0.21912491,0.23768714518547057,1228.1071226596832,5000
110.165665,0.27687812,-7.7684555,0.104236886,1.0,3.0204966,-2.2731693,49.696056,0.57633173,-18.07508,-44.3208,0.30455756,115.84597,0.256096,-7.7925673,0.11026482,1.0,0.46645173,-17.685452,-44.25825,0.3516803,0.2366317214012146,2411.2658183574677,10000
104.00792,0.32026744,-7.765561,0.10351322,1.0,2.9961705,-2.424983,58.748302,0.5352962,-19.593075,-58.752747,0.3423817,115.159546,0.34414363,-7.7420273,0.097629696,1.0,0.47730523,-20.02391,-59.670193,0.33221817,0.12381070756912231,3030.3195316791534,15000
106.62864,0.29614967,-7.7472115,0.09892581,1.0,3.2414021,-2.912719,62.186092,0.49371076,-18.864435,-67.39047,0.30063403,105.91962,0.23581527,-7.739889,0.09709518,1.0,0.55567956,-20.666145,-66.58528,0.3635963,0.012800011444091796,3094.3196454048157,20000
109.12424,0.30080548,-7.715295,0.09094663,1.0,2.8833086,-3.034049,60.26941,0.37298584,-20.408308,-70.43283,0.33700502,92.20001,0.25397542,-7.7262135,0.09367646,1.0,0.45077163,-20.56176,-69.22331,0.35778838,0.12441846513748168,3716.412237405777,25000
96.20945,0.24623355,-7.735601,0.09602321,1.0,1.5496668,-1.6954482,42.046295,0.76058316,-19.384768,-72.83279,0.27732676,105.04384,0.28999478,-7.7250586,0.093387604,1.0,0.48693588,-19.581627,-71.088715,0.33664656,0.011903037309646607,3775.927456855774,30000
116.54119,0.35766783,-7.6990185,0.086877525,1.0,1.3577254,-1.8333052,49.488445,0.48840585,-20.25616,-71.587006,0.28944314,112.96883,0.2719584,-7.729609,0.09452521,1.0,0.49562848,-19.750843,-67.12056,0.37462863,0.14066764245033264,4479.265809774399,35000
107.81144,0.33141348,-7.699767,0.08706476,1.0,3.124597,-3.4676447,66.57971,0.46674085,-20.84041,-73.23426,0.26016444,94.9102,0.30633903,-7.694129,0.08565521,1.0,0.7449671,-20.033543,-69.78724,0.34199888,0.008896311569213868,4523.747398138046,40000
108.154205,0.35004392,-7.6884766,0.08424211,1.0,1.5696067,-1.337119,44.448544,0.55220026,-20.709076,-72.73479,0.30223888,112.46969,0.3785181,-7.7117085,0.09005009,1.0,0.44017738,-20.409447,-73.55667,0.36512214,0.1256290843963623,5151.893169403076,45000
