agent,configuration,seed,phase,actor,alpha,has_real_alpha,ess_mean,ess_std,saturation_mass_mean,saturation_mass_std,fraction_clipped_mean,fraction_clipped_std,top5_mass_mean,top5_mass_std,entropy_mean,entropy_std
CRL,7,2,315517,actor,15.64838781952858,True,0.331511,0.028917,0.957802,0.014975,0.310547,0.02913,0.145626,0.012613,4.459948,0.085132
CRL,7,3,315517,actor,15.64838781952858,True,0.335441,0.022854,0.966581,0.011933,0.317969,0.021804,0.143109,0.010184,4.472464,0.068195
CRL,7,4,315517,actor,15.64838781952858,True,0.336452,0.030882,0.965813,0.01532,0.319922,0.032183,0.142739,0.013832,4.468957,0.093121
CRL,8,0,315517,actor,16.990784229710698,True,0.00909,0.005447,0.964596,0.055268,0.008594,0.005463,1.0,0.0,0.730418,0.579496
CRL,8,1,315517,actor,16.990784229710698,True,0.320499,0.025032,0.982245,0.009596,0.312109,0.02633,0.14846,0.01249,4.41271,0.080464
CRL,8,2,315517,actor,16.990784229710698,True,0.110037,0.017231,0.913692,0.029022,0.096094,0.014639,0.455082,0.070212,3.369124,0.15063
CRL,8,3,315517,actor,16.990784229710698,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,8,4,315517,actor,16.990784229710698,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,9,0,315517,actor,13.479217607527971,True,0.321078,0.029746,0.930962,0.027822,0.289062,0.033043,0.152354,0.013875,4.440894,0.086577
CRL,9,1,315517,actor,13.479217607527971,True,0.322509,0.030515,0.927297,0.016336,0.289062,0.029405,0.151622,0.013933,4.444945,0.089204
CRL,9,2,315517,actor,13.479217607527971,True,0.3191,0.029362,0.931619,0.016473,0.286719,0.027387,0.153432,0.013313,4.436931,0.086113
CRL,9,3,315517,actor,13.479217607527971,True,0.322758,0.029939,0.937371,0.024188,0.292578,0.02879,0.151306,0.013108,4.446277,0.088346
CRL,9,4,315517,actor,13.479217607527971,True,0.320284,0.030627,0.931608,0.017492,0.288672,0.027832,0.152492,0.01421,4.437037,0.091163
CRL,10,0,315517,actor,1.494166273623705,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,10,1,315517,actor,1.494166273623705,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,10,2,315517,actor,1.494166273623705,True,0.919214,0.005678,0.0,0.0,0.0,0.0,0.08303,0.002535,5.503287,0.002886
CRL,10,3,315517,actor,1.494166273623705,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,10,4,315517,actor,1.494166273623705,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,11,0,315517,actor,28.033986808732152,True,0.326303,0.042006,0.981617,0.015587,0.317188,0.041536,0.147312,0.019384,4.428235,0.128719
CRL,11,1,315517,actor,28.033986808732152,True,0.335798,0.035854,0.978764,0.008372,0.325,0.035363,0.142739,0.016114,4.460266,0.108774
CRL,11,2,315517,actor,28.033986808732152,True,0.343289,0.030142,0.983827,0.008946,0.335156,0.031724,0.138668,0.012613,4.481752,0.086662
CRL,11,3,315517,actor,28.033986808732152,True,0.348671,0.027698,0.97743,0.010822,0.337109,0.028291,0.136808,0.012072,4.499611,0.081185
CRL,11,4,315517,actor,28.033986808732152,True,0.345656,0.035003,0.975833,0.01048,0.333594,0.036975,0.138514,0.01408,4.489751,0.099858
CRL,12,0,315517,actor,25.359166637063026,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,12,1,315517,actor,25.359166637063026,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,12,2,315517,actor,25.359166637063026,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,12,3,315517,actor,25.359166637063026,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,12,4,315517,actor,25.359166637063026,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,13,0,315517,actor,6.985849170014262,True,0.278415,0.032591,0.873299,0.029818,0.228125,0.031958,0.182251,0.022836,4.32035,0.108864
CRL,13,1,315517,actor,6.985849170014262,True,0.279732,0.033334,0.889189,0.042336,0.234766,0.041604,0.18162,0.02609,4.327379,0.107288
CRL,13,2,315517,actor,6.985849170014262,True,0.288042,0.029731,0.884975,0.036473,0.241016,0.033555,0.174591,0.02025,4.353947,0.096528
CRL,13,3,315517,actor,6.985849170014262,True,0.285524,0.028015,0.891829,0.028229,0.240234,0.030439,0.176077,0.018718,4.346731,0.09206
CRL,13,4,315517,actor,6.985849170014262,True,0.278232,0.030082,0.890727,0.024388,0.234766,0.031329,0.18041,0.021659,4.318819,0.104584
CRL,14,0,315517,actor,8.009520499035716,True,0.271113,0.008707,0.940835,0.024567,0.247266,0.011056,0.178549,0.005909,4.269782,0.03257
CRL,14,1,315517,actor,8.009520499035716,True,0.309295,0.027277,0.950075,0.016375,0.286719,0.026634,0.156386,0.012986,4.393959,0.084336
CRL,14,2,315517,actor,8.009520499035716,True,0.285103,0.029636,0.953843,0.01802,0.265625,0.025449,0.169934,0.019078,4.309554,0.107931
CRL,14,3,315517,actor,8.009520499035716,True,0.283118,0.020335,0.947605,0.018052,0.260547,0.020343,0.17136,0.012915,4.311423,0.065625
CRL,14,4,315517,actor,8.009520499035716,True,0.280341,0.027818,0.940262,0.019398,0.255859,0.026509,0.173864,0.017598,4.298032,0.093526
CRL,15,0,315517,actor,19.64364655315876,True,0.342549,0.033457,0.962012,0.012766,0.322266,0.031694,0.141126,0.013802,4.491676,0.095221
CRL,15,1,315517,actor,19.64364655315876,True,0.345206,0.030502,0.958312,0.013737,0.323828,0.030114,0.139745,0.012379,4.500245,0.087436
CRL,15,2,315517,actor,19.64364655315876,True,0.344419,0.036715,0.948911,0.020395,0.319531,0.038353,0.14078,0.01468,4.495973,0.100727
CRL,15,3,315517,actor,19.64364655315876,True,0.346845,0.032652,0.95688,0.011675,0.324609,0.034619,0.139454,0.01336,4.505456,0.091326
CRL,15,4,315517,actor,19.64364655315876,True,0.344216,0.034908,0.959111,0.013326,0.323047,0.030428,0.140369,0.014367,4.494766,0.099913
CRL,16,0,315517,actor,20.29855616390705,True,0.313874,0.015098,0.97974,0.008588,0.304297,0.013079,0.151178,0.006721,4.396429,0.050745
CRL,16,1,315517,actor,20.29855616390705,True,0.334011,0.025016,0.977951,0.010834,0.323438,0.026352,0.142568,0.011569,4.454929,0.076805
CRL,16,2,315517,actor,20.29855616390705,True,0.320884,0.019133,0.980311,0.011624,0.311719,0.019207,0.147895,0.008871,4.41561,0.058775
CRL,16,3,315517,actor,20.29855616390705,True,0.315133,0.034178,0.9798,0.011356,0.305859,0.034056,0.151764,0.016065,4.395523,0.104195
CRL,16,4,315517,actor,20.29855616390705,True,0.306018,0.021581,0.97311,0.013944,0.29375,0.023924,0.15608,0.010962,4.372289,0.066802
CRL,17,0,315517,actor,9.235833613201976,True,0.293328,0.034335,0.895275,0.02124,0.249219,0.032672,0.170747,0.020647,4.365785,0.109004
CRL,17,1,315517,actor,9.235833613201976,True,0.29838,0.029956,0.894789,0.025337,0.253125,0.029852,0.167528,0.017919,4.383529,0.094251
CRL,17,2,315517,actor,9.235833613201976,True,0.292176,0.033707,0.90272,0.03275,0.250781,0.034685,0.17107,0.019734,4.362974,0.108687
CRL,17,3,315517,actor,9.235833613201976,True,0.301456,0.031664,0.890041,0.037537,0.254688,0.033643,0.165961,0.018904,4.391864,0.1001
CRL,17,4,315517,actor,9.235833613201976,True,0.297622,0.032905,0.911273,0.019267,0.258984,0.029466,0.166887,0.019563,4.37637,0.106868
CRL,18,0,315517,actor,5.7468760292977095,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,18,1,315517,actor,5.7468760292977095,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,18,2,315517,actor,5.7468760292977095,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,18,3,315517,actor,5.7468760292977095,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,18,4,315517,actor,5.7468760292977095,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,19,0,315517,actor,24.720664992928505,True,0.347367,0.034342,0.975899,0.008276,0.334766,0.032943,0.137869,0.013868,4.497214,0.098781
CRL,19,1,315517,actor,24.720664992928505,True,0.351325,0.035528,0.969896,0.010596,0.335938,0.035277,0.136634,0.013865,4.509351,0.098128
CRL,19,2,315517,actor,24.720664992928505,True,0.35915,0.032615,0.965745,0.010443,0.341016,0.033605,0.133885,0.012882,4.534987,0.088494
CRL,19,3,315517,actor,24.720664992928505,True,0.362596,0.031395,0.960813,0.017007,0.342188,0.033613,0.132644,0.011692,4.543625,0.08328
CRL,19,4,315517,actor,24.720664992928505,True,0.344916,0.035562,0.968649,0.015723,0.328125,0.032682,0.139658,0.01453,4.494456,0.101421
CRL,20,0,315517,actor,26.916392566636205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,20,1,315517,actor,26.916392566636205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,20,2,315517,actor,26.916392566636205,True,0.097754,0.01411,0.633218,0.108393,0.048828,0.015434,0.606802,0.089482,3.457639,0.112577
CRL,20,3,315517,actor,26.916392566636205,True,0.378979,0.029993,0.873591,0.026611,0.310547,0.027514,0.132686,0.011092,4.633379,0.072617
CRL,20,4,315517,actor,26.916392566636205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,21,0,315517,actor,0.7428974099457264,True,0.083016,0.016132,0.18554,0.131569,0.005859,0.004219,0.58805,0.049615,3.913343,0.164533
