training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.416961,-9.416961,0.51636314,1.0,0.70632064,-0.7366202,10.17803,9.257843,-9.257843,0.47658396,1.0,0.0020274087905883787,10.137046098709106,1
7.7255864,-7.7255864,0.09351949,1.0,0.0746005,-0.064777434,2.034979,7.7213306,-7.7213306,0.09245556,1.0,0.16343206138610838,827.2973546981812,5000
7.6829515,-7.6829515,0.08286083,1.0,0.09705151,-0.06316144,1.946796,7.6933813,-7.6933813,0.08546822,1.0,0.16200827803611756,1637.338746547699,10000
7.660712,-7.660712,0.07730085,1.0,0.06064195,-0.08100336,1.4801413,7.659177,-7.659177,0.07691709,1.0,0.0797098198413849,2035.8878474235535,15000
7.6402416,-7.6402416,0.0721834,1.0,0.06360289,-0.04947207,1.247918,7.664216,-7.664216,0.07817691,1.0,0.0016922109127044678,2044.3489036560059,20000
7.6137724,-7.6137724,0.06556612,1.0,0.0479744,-0.07484377,1.2308125,7.6700354,-7.6700354,0.07963174,1.0,0.0810822612285614,2449.76021194458,25000
7.619494,-7.619494,0.066996455,1.0,0.07937871,-0.06527692,1.3733864,7.6568365,-7.6568365,0.07633216,1.0,0.001665899133682251,2458.0897097587585,30000
7.5996585,-7.5996585,0.062037602,1.0,0.08634325,-0.07154399,1.2909225,7.6390457,-7.6390457,0.07188439,1.0,0.07882356147766113,2852.2075192928314,35000
7.608515,-7.608515,0.06425162,1.0,0.06807485,-0.07868896,1.3850727,7.647796,-7.647796,0.07407199,1.0,0.0016303864955902099,2860.359454393387,40000
7.5844316,-7.5844316,0.058230925,1.0,0.059683215,-0.06097353,1.2325822,7.6185975,-7.6185975,0.06677229,1.0,0.07622962517738342,3241.507581949234,45000
7.5920434,-7.5920434,0.060133845,1.0,0.070850514,-0.04716739,1.1045475,7.641952,-7.641952,0.07261096,1.0,0.0016108541488647462,3249.5618546009064,50000
7.5977974,-7.5977974,0.061572414,1.0,0.0689518,-0.059888907,1.1900785,7.6181602,-7.6181602,0.066663094,1.0,0.07552365174293518,3627.1801154613495,55000
7.58559,-7.58559,0.058520384,1.0,0.0647968,-0.112598345,1.3285761,7.6480417,-7.6480417,0.074133396,1.0,0.001639207124710083,3635.3761553764343,60000
7.588911,-7.588911,0.05935069,1.0,0.080923915,-0.07332192,1.2245533,7.641553,-7.641553,0.072511286,1.0,0.0016376307964324952,3643.564311027527,65000
7.5962405,-7.5962405,0.06118314,1.0,0.06248848,-0.060289025,1.2378861,7.627653,-7.627653,0.06903617,1.0,0.0016377417087554932,3651.753021001816,70000
7.589222,-7.589222,0.059428517,1.0,0.08554926,-0.060378473,1.2514954,7.6501207,-7.6501207,0.07465315,1.0,0.0016442111968994141,3659.9740784168243,75000
7.578911,-7.578911,0.056850612,1.0,0.065336935,-0.049049214,1.1557641,7.646476,-7.646476,0.07374183,1.0,0.07465655999183655,4033.256880044937,80000
7.565962,-7.565962,0.053613372,1.0,0.081897914,-0.057142712,1.1885669,7.6429257,-7.6429257,0.07285434,1.0,0.0016642017364501952,4041.5778934955597,85000
7.574301,-7.574301,0.055698067,1.0,0.08515351,-0.07165018,1.3016438,7.6377897,-7.6377897,0.07157042,1.0,0.0016727764129638673,4049.9417769908905,90000
