training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;step
18.222595;-16.488749;369.8717;91.97346;-0.004853742;-13.993118;0.9607466;1.0;36.109646;-0.006682718;-9.3761015;0.50614834;1.0;2.8952708;1.1416547;-1.4348813;1.0221406;69.533035;-0.0071420367;-13.698026;0.9017281;1.0;25.559078;-0.011620827;-9.305288;0.48844492;1.0;0.778998;-3.638516;-4.941353;8.345129;0.00035125467831347045;39.028260707855225;1
9.846917;-9.679621;192.72484;655.762;4.7691746;-9.6970215;0.10152719;1.0;168.59402;0.42385626;-7.5705523;0.054761056;1.0;0.13920441;-38.43612;-101.65169;1.0322225;660.9819;4.5068645;-9.711439;0.10441067;1.0;171.2815;0.44992036;-7.6533403;0.07545799;1.0;0.10654913;-39.447258;-101.94907;1.7169381;0.00838106528991119;970.2568085193634;111112
18.253054;-21.51606;281.27185;640.7538;4.2095094;-9.659605;0.09404383;1.0;178.17133;0.45508122;-7.555437;0.05098226;1.0;0.24285291;-39.861374;-101.34874;1.8134477;653.7632;4.9842453;-9.74234;0.110590816;1.0;194.31047;0.4447555;-7.6705503;0.07976054;1.0;0.24563292;-37.563133;-100.84155;1.5705111;0.004338017330637799;1452.25825548172;222223
11.568904;-12.686272;212.54915;651.18445;4.389304;-9.623031;0.0867291;1.0;164.94522;0.462202;-7.563983;0.053118765;1.0;0.10601295;-38.967377;-102.35649;1.344738;662.5388;4.8055825;-9.662407;0.09460442;1.0;160.60938;0.3713464;-7.672862;0.08033846;1.0;0.12373921;-39.155243;-100.608215;1.623746;0.003997648706758967;1896.44100522995;333334
11.892984;-9.073141;198.8112;674.15125;4.6494226;-9.50564;0.063250884;1.0;159.93553;0.40987462;-7.5575914;0.051520914;1.0;0.098199695;-39.846592;-100.90843;1.6926169;676.07275;4.8292303;-9.638416;0.08980618;1.0;169.23534;0.32528788;-7.6817427;0.08255862;1.0;0.10209503;-40.457184;-101.94656;1.274781;0.003976176213810872;2338.23792386055;444445
10.119209;-27.031557;200.38576;645.00977;4.126257;-9.510738;0.06427079;1.0;164.24585;0.45126402;-7.555644;0.05103396;1.0;0.1619787;-40.47651;-100.59229;2.0699015;655.7779;4.530201;-9.641299;0.09038288;1.0;156.99902;0.37531647;-7.678597;0.08177211;1.0;0.15005156;-40.653656;-100.88614;1.4613246;0.003964677647367314;2778.757224082947;555556
16.316175;-13.648084;212.3251;660.461;4.318231;-9.498681;0.061859157;1.0;173.87639;0.5043574;-7.55078;0.049817957;1.0;0.07290262;-41.11072;-100.529594;1.2448192;653.8789;4.7764506;-9.623648;0.08685247;1.0;188.21326;0.53674674;-7.6791086;0.08190001;1.0;0.11965738;-40.431847;-100.29304;1.1596764;0.003941610635355295;3216.713527441025;666667
9.525829;-9.593012;182.44298;638.3469;4.6924467;-9.490593;0.060241636;1.0;150.37329;0.38337457;-7.5646396;0.053282868;1.0;0.112520665;-40.71945;-100.91193;1.0173777;648.5447;4.4346066;-9.6734495;0.096812926;1.0;177.32324;0.5134524;-7.6790237;0.081878826;1.0;0.068754844;-40.557022;-100.54964;2.393513;0.0037540871648270636;3633.8339080810547;777778
11.089059;-10.629322;206.49132;633.8444;4.4328284;-9.456268;0.053376544;1.0;168.20721;0.3874805;-7.555556;0.05101194;1.0;0.030961983;-41.687347;-100.61838;1.700875;670.2532;4.6880865;-9.612136;0.08455015;1.0;182.74051;0.478577;-7.69823;0.08668034;1.0;0.041880704;-39.412945;-100.88139;1.4574447;0.003834156953959429;4059.850923538208;888889
33.61175;-18.692524;214.37187;680.6284;4.620034;-9.426096;0.047342274;1.0;180.35028;0.5727577;-7.5398717;0.047090888;1.0;0.14192326;-41.6022;-100.53006;1.3602902;678.5729;4.706581;-9.589724;0.08006783;1.0;176.74826;0.43203545;-7.7037883;0.088070065;1.0;0.15062547;-40.064774;-100.60297;1.2836424;0.003937437929346956;4497.343593120575;1000000
