agent,dataset,constant_dataset,hps,phase,regret_phase_1,regret_phase_2,regret_phase_3,regret_phase_4,mean_regret_over_phases,mean_future_regret_over_phases
HIQL,"antmaze-large-explore-v0,antmaze-large-explore80navigate-v0,antmaze-large-explore40navigate-v0,antmaze-large-navigate-v0",False,"frozenset({'lr', 'discount'})",1,-1.295260195396016e-16,0.29881858571780634,0.31231945132233174,0.20877841195819638,0.2049791122495836,0.2733054829994448
QRL,"antmaze-large-explore-v0,antmaze-large-explore80navigate-v0,antmaze-large-explore40navigate-v0,antmaze-large-navigate-v0",False,"frozenset({'lr', 'discount'})",1,-5.551115123125783e-17,0.3551565777651246,0.40849968568624506,0.21782697593469647,0.24537080984651652,0.3271610797953554
