training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/critic/binary_accuracy;training/critic/categorical_accuracy;training/critic/contrastive_loss;training/critic/logits;training/critic/logits_neg;training/critic/logits_pos;training/critic/v_max;training/critic/v_mean;training/critic/v_min;training/grad/max;training/grad/min;training/grad/norm;training/value/binary_accuracy;training/value/categorical_accuracy;training/value/contrastive_loss;training/value/logits;training/value/logits_neg;training/value/logits_pos;training/value/v_max;training/value/v_mean;training/value/v_min;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/critic/binary_accuracy;validation/critic/categorical_accuracy;validation/critic/contrastive_loss;validation/critic/logits;validation/critic/logits_neg;validation/critic/logits_pos;validation/critic/v_max;validation/critic/v_mean;validation/critic/v_min;validation/value/binary_accuracy;validation/value/categorical_accuracy;validation/value/contrastive_loss;validation/value/logits;validation/value/logits_neg;validation/value/logits_pos;validation/value/v_max;validation/value/v_mean;validation/value/v_min;time/epoch_time;time/total_time;step
13.23168;-1.4117808;-9.363914;0.5031012;1.0;0.91318226;0.0;0.36258167;-1.1285964;-1.128481;-1.2465696;9.878427;0.5197541;0.028823696;1.0895238;-1.1463723;85.39812;0.6169119;0.0009765625;0.6576656;-0.1866693;-0.18661936;-0.23775244;6.857697;0.95537186;0.12749942;8.529282;-1.1283426;-9.27921;0.48192546;1.0;0.99669266;0.0;0.027661502;-8.08444;-8.084158;-8.3734045;6.4858847;0.05493145;2.237945e-06;0.987875;0.0;0.040970843;-7.28213;-7.281768;-7.6522045;3.6900427;0.05379172;5.4199013e-06;0.0003683357040672104;40.92615079879761;1
32.672012;-0.25087908;-7.664433;0.078231245;1.0;0.9990673;0.21875;0.004715749;-11.593559;-11.601223;-3.7530313;25.384298;0.3557104;1.6819984e-05;1.3142076;-2.1991408;21.256638;0.9990721;0.20019531;0.004768382;-11.54086;-11.548428;-3.7996287;24.408037;0.38419583;1.8272238e-05;31.429867;-0.35583597;-7.747971;0.09911575;1.0;0.9985752;0.09765625;0.0060680113;-11.173441;-11.180259;-4.2002654;100.169136;0.5021526;9.0910504e-08;0.9986172;0.095703125;0.005971747;-11.143204;-11.149965;-4.2259474;23.64357;0.32701698;2.0958556e-07;0.008033942320536712;933.5855190753937;111112
40.155785;-0.24412131;-7.6461067;0.07364953;1.0;0.99908924;0.25390625;0.0044316687;-12.203531;-12.212127;-3.410277;31.063004;0.4897121;7.414707e-06;1.1504524;-1.0193155;15.940104;0.9990864;0.23632812;0.0044560684;-12.187466;-12.195977;-3.4805074;29.911825;0.4278249;1.01403875e-05;47.38125;-0.4450367;-7.7285614;0.09426328;1.0;0.9987135;0.103515625;0.006133564;-11.559561;-11.56665;-4.306429;1099.0553;0.9650035;6.3524337e-09;0.9986448;0.08886719;0.006296062;-11.561417;-11.5685215;-4.291971;105.842896;0.67176914;4.4450427e-10;0.004684208480356781;1454.052612066269;222223
35.067364;-0.3587835;-7.644622;0.07327835;1.0;0.99906826;0.2705078;0.004437574;-12.7094345;-12.718557;-3.3769522;39.551983;0.562381;4.142827e-07;1.1440309;-1.5127139;16.543076;0.9990673;0.24609375;0.004452966;-12.661871;-12.670957;-3.3682177;25.811403;0.5548991;1.6134385e-06;53.384132;-0.5259218;-7.715576;0.09101704;1.0;0.99869823;0.09765625;0.0062117;-11.873254;-11.880534;-4.4260483;253.81432;0.67741394;7.5976996e-11;0.99864197;0.09082031;0.006269198;-11.880667;-11.887961;-4.418727;28.093853;0.42602235;6.5478715e-13;0.00434295935075087;1936.6031725406647;333334
46.921562;-0.3417104;-7.622699;0.067797564;1.0;0.9990902;0.25390625;0.004512064;-12.612698;-12.621619;-3.48583;31.916992;0.472755;3.0104445e-06;2.8088553;-1.4004941;21.268957;0.9990921;0.23828125;0.0045162644;-12.630722;-12.639653;-3.4946604;30.66008;0.45092022;5.899507e-06;54.029064;-0.51620674;-7.7154484;0.090985104;1.0;0.9986696;0.10058594;0.0060969386;-12.089035;-12.096503;-4.449482;61.13522;0.2669189;7.85436e-09;0.9986496;0.08203125;0.0062120655;-12.118797;-12.126246;-4.499058;9.049712;0.25257194;1.0987284e-09;0.0043840810957357585;2423.722811460495;444445
44.344482;-0.41583136;-7.6254787;0.06849262;1.0;0.99910355;0.25878906;0.00446807;-12.878033;-12.8872385;-3.4603767;22.911037;0.47864306;4.069346e-06;1.855147;-2.7979524;28.748985;0.9990864;0.23632812;0.0044596195;-12.836962;-12.846128;-3.4578643;34.433956;0.4711583;5.13956e-06;47.39827;-0.66974163;-7.6956906;0.08604562;1.0;0.99878025;0.1015625;0.006328757;-12.091874;-12.099083;-4.7170696;90.89708;0.32080436;3.7387184e-11;0.9988575;0.09375;0.0060884748;-12.111082;-12.118322;-4.7039523;13.57526;0.17621902;2.2082539e-11;0.00439152791748121;2911.6698734760284;555556
45.157158;-0.43956578;-7.6053934;0.06347137;1.0;0.9991274;0.3046875;0.004334781;-13.111941;-13.121534;-3.29847;27.291597;0.57205266;5.172769e-07;1.9656049;-3.5896623;25.2972;0.9991083;0.26464844;0.0043950845;-13.100153;-13.109659;-3.3747702;23.626991;0.5610063;5.2088144e-08;62.469154;-0.47915658;-7.7031603;0.08791301;1.0;0.9987726;0.095703125;0.006309523;-12.124949;-12.132285;-4.6199064;352.43637;0.56511533;6.621891e-11;0.9986458;0.07421875;0.0063130967;-12.129303;-12.136665;-4.5973673;17.894295;0.221032;2.4687172e-10;0.004379091276464476;3398.2350866794586;666667
45.715866;-0.42216408;-7.6218185;0.067577645;1.0;0.9991131;0.27929688;0.0044326573;-13.210395;-13.219995;-3.3898933;29.138443;0.53193635;2.1072165e-06;1.4734455;-1.6541692;19.489511;0.99910736;0.26367188;0.004416894;-13.255602;-13.265249;-3.3871737;44.593445;0.5513699;1.0498794e-06;59.286972;-0.5262742;-7.73187;0.09509045;1.0;0.9987564;0.0859375;0.006301632;-12.469886;-12.477493;-4.686887;420.1592;0.59110516;1.09918734e-13;0.9986639;0.078125;0.006276097;-12.51351;-12.521139;-4.7082467;11.638816;0.19130743;2.5363928e-10;0.004391769095519706;3886.208946943283;777778
43.58107;-0.39248902;-7.622963;0.06786367;1.0;0.9991121;0.2919922;0.004274775;-13.470405;-13.480431;-3.2146206;45.59361;0.6136819;1.5665269e-06;2.0057967;-2.1934648;22.4936;0.9991007;0.28125;0.004278184;-13.596687;-13.606819;-3.2307324;357.88898;0.9402687;1.5731875e-06;62.218987;-0.6229749;-7.7028937;0.08784637;1.0;0.9987402;0.09472656;0.006340459;-12.43084;-12.438489;-4.606343;363.88303;0.5507276;2.8713247e-11;0.9987335;0.078125;0.0062915618;-12.502177;-12.509904;-4.5979786;10.072282;0.21835715;7.48187e-09;0.0043954945073223575;4374.596739292145;888889
58.928955;-0.28422996;-7.5916452;0.06003435;1.0;0.99908733;0.28027344;0.004392752;-13.311517;-13.321277;-3.3270025;72.73622;0.66965365;6.030627e-06;2.1903646;-2.6274478;26.164764;0.9990864;0.26953125;0.0044100387;-13.370492;-13.38029;-3.3462038;55.63684;0.65351915;5.4560064e-06;62.941452;-0.5650897;-7.719775;0.09206667;1.0;0.9987135;0.10058594;0.0062059863;-12.663653;-12.671638;-4.496215;440.2561;0.65367866;1.850364e-09;0.99875736;0.080078125;0.006152246;-12.722029;-12.729999;-4.5696297;7.6106725;0.17857124;1.406377e-11;0.004405926637123994;4864.143657922745;1000000
